chembl_id;organism;canonical_smiles;PPB /%
CHEMBL160;Rattus norvegicus;C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C;99.6
CHEMBL1594422;Rattus norvegicus;CN(C)C(=O)c1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1;95.2
CHEMBL1464;Rattus norvegicus;CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O;97.9
CHEMBL145085;Rattus norvegicus;COc1ccc([C@H](CC(=O)O)N2CCN(CCCc3ccc4c(n3)NCCC4)C2=O)cn1;88.0
CHEMBL1435;Mus musculus;Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1;81.0
CHEMBL1422;Rattus norvegicus;N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F;41.3
CHEMBL1412853;Mus musculus;Cc1ccc(S(=O)(=O)n2c(N)nc3ccccc32)cc1;95.0
CHEMBL1412368;Rattus norvegicus;O=C1CC(=O)N(CCc2ccccc2)C(=O)N1CCc1ccccc1;95.0
CHEMBL1401508;Rattus norvegicus;COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O;70.0
CHEMBL1359;Bos taurus;C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12;38.3
CHEMBL134561;Rattus norvegicus;COc1cc(Cc2cnc(N)nc2N)c2c(c1OC)OC(C1CC1)C=C2;90.0
CHEMBL1336;Mus musculus;CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1;99.0
CHEMBL1294;Rattus norvegicus;C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12;71.1
CHEMBL129198;Mus musculus;CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1;72.0
CHEMBL1290636;Mus musculus;CCO[C@H]1CN([C@H]2CC[C@@H](c3ccccc3)CC2)C[C@@H]1NC(=O)CNC(=O)c1cccc(C(F)(F)F)c1;2.3
CHEMBL1290264;Mus musculus;CN1CCc2c(c3ccc(-n4ccc(OCc5ccccc5)cc4=O)cc3n2C)C1;98.4
CHEMBL1289395;Mus musculus;Cn1c2c(c3ccc(-n4ccc(OCc5ccccc5)cc4=O)cc31)CCNC2;94.1
CHEMBL1289316;Mus musculus;CCO[C@H]1CN([C@H]2CC[C@@](O)(c3ccc4c(c3)OCO4)CC2)C[C@@H]1NC(=O)CNC(=O)c1cccc(C(F)(F)F)c1;15.0
CHEMBL1289283;Mus musculus;O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1;91.4
CHEMBL1289203;Mus musculus;CCO[C@H]1CN([C@H]2CC[C@@](O)(c3ccc(C)cc3)CC2)C[C@@H]1NC(=O)CNC(=O)c1cccc(C(F)(F)F)c1;7.9
CHEMBL1289083;Mus musculus;CCO[C@H]1CN([C@H]2CC[C@@](O)(c3ccccc3)CC2)C[C@@H]1NC(=O)CNC(=O)c1cccc(C(F)(F)F)c1;18.0
CHEMBL1287935;Rattus norvegicus;CC[C@H](Nc1cc(C)nc2c(-c3ccc(OC)cc3C)c(C)nn12)c1nc(C)no1;94.0
CHEMBL1277411;Rattus norvegicus;CNCCC(c1ccccc1)c1ccc(O)c2ccc(OCCN3CCCC3)cc12;67.0
CHEMBL1277105;Rattus norvegicus;O=S(=O)(c1cccc2ccccc12)c1n[nH]c2ccc(N3CCNCC3)cc12;80.0
CHEMBL1276946;Rattus norvegicus;Cc1c2c(=O)n(-c3ccccc3Cl)[nH]c2cc(=O)n1Cc1ccccn1;20.5
CHEMBL1276308;Rattus norvegicus;CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C;95.6
CHEMBL1271309;Rattus norvegicus;Cc1cc(C)cc(NC(=O)c2cncc(-c3ccc(C#N)cc3)c2)c1;99.5
CHEMBL1270269;Sus scrofa;CC(C)(NCCCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1)C(N)=O;75.0
CHEMBL1270208;Rattus norvegicus;O=C(NCc1cccnc1OCC(F)(F)F)c1cncc(-c2ccc(Cl)cc2)c1;98.7
CHEMBL1269597;Rattus norvegicus;C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](SCCN(C)C)C(=O)N(C)[C@@H](CC(C)(C)O)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C;77.0
CHEMBL1269249;Rattus norvegicus;CN1C(=O)NC[C@H]1C(=O)NCc1ccc(Cl)cc1Cl;65.0
CHEMBL126;Mus musculus;CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1;32.0
CHEMBL1258279;Rattus norvegicus;NC(=O)c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3CC2CCCCC2)c1;46.0
CHEMBL1257653;Rattus norvegicus;Cn1ncc2c(Oc3ccc(S(C)(=O)=O)cc3)cc(-c3cccc4[nH]ncc34)nc21;98.8
CHEMBL1257578;Rattus norvegicus;Cc1ccc(CN2[C@H]3CC[C@@H]2C[C@@H](Oc2cccc(C(N)=O)c2)C3)s1;50.0
CHEMBL1257458;Rattus norvegicus;Cc1ccc([C@@H](C)N2[C@H]3CC[C@@H]2C[C@@H](Oc2cccc(C(N)=O)c2)C3)cn1;81.0
CHEMBL1257282;Mus musculus;Cc1c[nH]c2ncnc(N3CCN(C(=O)[C@H](N)Cc4ccc(F)cc4)CC3)c12;66.0
CHEMBL1257096;Rattus norvegicus;COc1c(N2CCC/C(=C(\F)CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;56.0
CHEMBL1257070;Mus musculus;Cc1oc(=O)oc1COC(=O)C1=C([C@H]2CCCO2)S[C@@H]2[C@@H]([C@@H](C)O)C(=O)N12;21.3
CHEMBL1256978;Rattus norvegicus;Cn1c(=O)c(C(=O)NCCO)c(O)c2ncc(Cc3ccc(F)cc3)cc21;99.0
CHEMBL1256722;Mus musculus;C[C@H]1C=C(c2csc(SC3=C(C(=O)O)N4C(=O)[C@H]([C@@H](C)O)[C@H]4[C@H]3C)n2)CN1;78.0
CHEMBL1256683;Mus musculus;C/C(=C\c1cc(F)c(OC[C@H](F)C2CC2)cc1F)C(=O)N[C@@H]1[C@H](O)[C@@H](O)[C@H]2OCO[C@H]2[C@@H]1O;10.4
CHEMBL1254577;Rattus norvegicus;O=C(NCCN1CCC2(CC1)C(=O)NCN2c1cccc(F)c1)c1ccc2ccccc2c1;97.9
CHEMBL124660;Rattus norvegicus;COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1;98.0
CHEMBL1243326;Mus musculus;CNc1nccc(-c2cccnc2Oc2ccc(Nc3nnc(-c4ccc(F)cc4)c4ccccc34)cc2)n1;99.9
CHEMBL1242923;Rattus norvegicus;O=C(Cc1ccccc1)NC1CCN(CCCN2C(=O)COc3ccccc32)CC1;72.0
CHEMBL1240967;Rattus norvegicus;CC(C)(Cc1cccc(CC(=O)NCc2cccc(-c3ccc(O)cc3)c2)c1)NC[C@H](O)c1ccc(O)c(NS(C)(=O)=O)c1;95.0
CHEMBL1235213;Mus musculus;CCOc1ccc(Nc2c(C)c(N[C@H]3CCCNC3)nc3ccnn23)cc1;88.6
CHEMBL1234833;Mus musculus;CC(C)c1cnn2c(NCc3ccccc3)cc(N[C@@H](CO)[C@H](O)CO)nc12;88.3
CHEMBL1233524;Rattus norvegicus;CN(C)CCN(C)[C@H]1COc2ccccc2-c2c(C3CCCCC3)c3ccc(C(=O)O)cc3n2C1;97.0
CHEMBL1230745;Rattus norvegicus;Cc1cc(Cl)c(OCCOc2ccc(C3=C(C(=O)N(Cc4cccc(C)c4C)C4CC4)[C@H]4CNC[C@@H](C3)N4)cc2)c(Cl)c1;99.0
CHEMBL1230607;Rattus norvegicus;CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C;54.0
CHEMBL1230065;Rattus norvegicus;CCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C;86.3
CHEMBL1224165;Rattus norvegicus;CCCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCCN1;64.0
CHEMBL1224164;Rattus norvegicus;CCCC1(C(=O)c2ccc3[nH]ccc3c2)CCCN1;63.0
CHEMBL1224094;Rattus norvegicus;CC(C)(C)CCC1(C(=O)c2ccc3[nH]ncc3c2)CCCN1;50.0
CHEMBL1224093;Rattus norvegicus;CC(C)CC1(C(=O)c2ccc3[nH]ncc3c2)CCCN1;13.0
CHEMBL1224092;Rattus norvegicus;CCCC1(C(=O)c2ccc3[nH]ncc3c2)CCCN1;2.0
CHEMBL1224091;Rattus norvegicus;CC(C)OCC1(C(=O)c2ccc(N)c(Cl)c2)CCCN1;51.0
CHEMBL1224089;Rattus norvegicus;CCCC1(C(=O)c2ccc(N)c(Cl)c2)CCCN1;42.0
CHEMBL1224024;Rattus norvegicus;CCCC1(C(=O)c2ccc(Cl)c(Cl)c2)CCCN1;95.0
CHEMBL1223469;Rattus norvegicus;CC(=O)N1C[C@@H](F)C[C@H]1c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C;79.0
CHEMBL1223233;Rattus norvegicus;O=C1N=C(Nc2cccc(C(F)(F)F)c2)S/C1=C\c1cccnc1;96.6
CHEMBL1222883;Rattus norvegicus;CN1C(=O)CC[C@H]1C(=O)NCc1cccc(C(F)(F)F)c1Cl;60.0
CHEMBL1222459;Rattus norvegicus;CC(=O)N1C[C@@H](F)C[C@H]1c1nc(C(=O)NCc2ccc(C)c(Cl)c2)c(O)c(=O)n1C;97.8
CHEMBL1222450;Rattus norvegicus;O=C1Nc2ccc(F)c(F)c2C(CC(F)F)(c2ccc(F)cc2)N1CC(F)(F)F;97.9
CHEMBL1214946;Rattus norvegicus;Cn1cc(Cl)c(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)n1;51.0
CHEMBL1214827;Mus musculus;CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O;91.0
CHEMBL1214750;Rattus norvegicus;CC(C)c1cc(C(=O)N2Cc3ccc(CN(C)C)cc3C2)c(O)cc1O;64.0
CHEMBL1214749;Rattus norvegicus;CC(C)c1cc(C(=O)N2Cc3ccc(N4CCNCC4)cc3C2)c(O)cc1O;64.0
CHEMBL1214747;Rattus norvegicus;CC(C)c1cc(C(=O)N2Cc3ccc(NC4CCN(C)CC4)cc3C2)c(O)cc1O;64.0
CHEMBL1214746;Rattus norvegicus;CC(C)c1cc(C(=O)N2Cc3ccc(C4(O)CCN(C)CC4)cc3C2)c(O)cc1O;64.0
CHEMBL1214679;Rattus norvegicus;CC(C)c1cc(C(=O)N2Cc3ccc(C(=O)N4CCN(C)CC4)cc3C2)c(O)cc1O;64.0
CHEMBL1214452;Rattus norvegicus;CC(C)S(=O)(=O)N[C@H]1Cc2ccc(-c3ccc(F)cn3)cc2C1;90.3
CHEMBL1214447;Rattus norvegicus;Cc1ccc(-c2ccc3c(c2)C[C@@H](NS(=O)(=O)C(C)C)C3)cn1;92.2
CHEMBL1214399;Rattus norvegicus;CC(C)S(=O)(=O)N[C@H]1Cc2ccc(-c3ccc(F)nc3)cc2C1;90.8
CHEMBL1214335;Rattus norvegicus;CC(C)S(=O)(=O)NC1Cc2ccc(-c3cccc(CN4CCCS4(=O)=O)c3)cc2C1;96.7
CHEMBL1214334;Rattus norvegicus;CC(C)S(=O)(=O)NC1Cc2ccc(-c3cccc(N(C)S(C)(=O)=O)c3)cc2C1;96.4
CHEMBL1214262;Rattus norvegicus;CC(C)S(=O)(=O)NC1Cc2ccc(-c3cccc(CN4CCCC4=O)c3)cc2C1;97.6
CHEMBL1214260;Rattus norvegicus;CC(=O)Nc1cccc(-c2ccc3c(c2)CC(NS(=O)(=O)C(C)C)C3)c1;94.9
CHEMBL1214202;Rattus norvegicus;CC(C)S(=O)(=O)NC1Cc2ccc(-c3cccc(NS(C)(=O)=O)c3)cc2C1;95.9
CHEMBL1214185;Rattus norvegicus;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O;95.0
CHEMBL121396;Rattus norvegicus;CCCN(Cc1ccoc1)C(=O)c1cc(C)cc(OCC2(CON=C(N)N)CC2)c1;98.0
CHEMBL1213456;Rattus norvegicus;COc1c(N2C[C@@H](C)C[C@H](N)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12;16.0
CHEMBL1210901;Rattus norvegicus;O=C1N(c2ccc(F)c(Cl)c2)C(c2ccccn2)C12CCN(c1nc3cc(F)c(Cl)cc3[nH]1)CC2;99.8
CHEMBL1210900;Rattus norvegicus;O=C1N(c2ccc(F)c(Cl)c2)C(c2ccccn2)C12CCN(c1nc3ccc(Cl)cc3[nH]1)CC2;100.0
CHEMBL1210767;Rattus norvegicus;O=C(Nc1ccc(F)c(F)c1)N1CCC2(CC1)C(=O)N(c1cccc(Cl)c1)C2c1cccc[n+]1[O-];93.4
CHEMBL1210766;Rattus norvegicus;O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(c1cccc(Cl)c1)C2c1ccccn1;99.5
CHEMBL1210693;Rattus norvegicus;N#Cc1cccc(NC(=O)N2CCC3(CC2)C(=O)N(c2cccc(Cl)c2)C3c2ccccn2)c1;98.8
CHEMBL1210692;Rattus norvegicus;O=C(Nc1ccc(F)c(F)c1)N1CCC2(CC1)C(=O)N(c1cccc(Cl)c1)C2c1ccccn1;99.9
CHEMBL1210629;Rattus norvegicus;O=C(Nc1cccc(C(F)(F)F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(F)c1)C2c1ccccn1;99.5
CHEMBL1210628;Rattus norvegicus;O=C(Nc1ccc(F)c(F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(Cl)c1)C2c1ccccn1;99.6
CHEMBL1210565;Rattus norvegicus;O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(Cl)c1)C2c1ccccn1;99.9
CHEMBL1210564;Rattus norvegicus;O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)CN(c1ccc(F)c(Cl)c1)C2c1ccccn1;99.9
CHEMBL1210442;Rattus norvegicus;C[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)c1ccc(F)cc1;99.9
CHEMBL1210313;Rattus norvegicus;CCC(C)(CCN1CCOCC1)N(Cc1cc2ccccc2n(C)c1=O)C(=O)C1CCCCC1;91.0
CHEMBL1210312;Rattus norvegicus;CCC(C)(CCN1CCC(F)(F)CC1)N(Cc1cc2ccccc2n(C)c1=O)C(=O)C1CCCCC1;97.0
CHEMBL1210244;Rattus norvegicus;CCC(C)(CCN1CCCCC1)N(Cc1cc2ccccc2n(C)c1=O)C(=O)C1CCCCC1;89.0
CHEMBL1210205;Rattus norvegicus;O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)CN(C1CC1)C2c1ccc(Cl)cc1;99.8
CHEMBL1210204;Rattus norvegicus;CN1CC2(CCN(C(=O)Nc3cc(F)cc(F)c3)CC2)C1c1ccc(F)cc1;95.0
CHEMBL1210139;Rattus norvegicus;CN1C(=O)C2(CCN(C(=O)Nc3cc(F)cc(F)c3)CC2)C1c1ccc(Cl)cc1;96.6
CHEMBL1209431;Rattus norvegicus;Nc1nccc(/C=C/c2ccccc2)n1;90.0
CHEMBL1209203;Rattus norvegicus;Cc1cccc(NC(=O)c2cc(F)cc(C#N)c2)c1;95.3
CHEMBL1209202;Rattus norvegicus;N#Cc1cc(F)cc(C(=O)Nc2cccc(Cl)c2)c1;97.1
CHEMBL1209201;Rattus norvegicus;Cc1csc(NC(=O)c2cc(F)cc(C#N)c2)n1;98.4
CHEMBL1201300;Rattus norvegicus;CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I;10.0
CHEMBL1201187;Rattus norvegicus;Cc1nnc(C(C)C)n1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1;46.0
CHEMBL12;Rattus norvegicus;CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21;92.7
CHEMBL119385;Rattus norvegicus;O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl;98.0
CHEMBL1171837;Rattus norvegicus;Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12;99.8
CHEMBL1170455;Mus musculus;CCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O;81.0
CHEMBL1163;Rattus norvegicus;COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C;30.9
CHEMBL1161980;Rattus norvegicus;CN1CCOCC1c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C.O=C(O)C(F)(F)F;70.0
CHEMBL115;Rattus norvegicus;CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O;60.0
CHEMBL1136;Rattus norvegicus;CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C;44.0
CHEMBL113;Mus musculus;Cn1c(=O)c2c(ncn2C)n(C)c1=O;80.0
CHEMBL111296;Rattus norvegicus;CO/N=C(\C(=O)N[C@H]1CN2CC(C#N)=C(C(=O)O)N2C1=O)c1csc(N)n1;41.5
CHEMBL11;Mus musculus;CN(C)CCCN1c2ccccc2CCc2ccccc21;93.0
CHEMBL1097620;Rattus norvegicus;CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I.[Na+];10.0
CHEMBL1097534;Mus musculus;NC(=O)c1c(F)ccc(OCc2nc3cc(-c4ccccc4)cnc3s2)c1F;98.5
CHEMBL1097445;Mus musculus;CCOc1ccc2sc(COc3ccc(F)c(C(N)=O)c3F)nc2c1;96.4
CHEMBL1097342;Mus musculus;COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cccc(C)c3)CCN2)c1;95.0
CHEMBL1096182;Rattus norvegicus;Cc1cc(C(=O)N[C@@H]2CC(C)(C)Oc3nc(-c4ccc(Cl)cc4Cl)c(-c4ccc(Cl)cc4)cc32)n[nH]1;90.0
CHEMBL1096127;Mus musculus;NC(=O)c1c(F)ccc(OCc2nc3cc(-c4ccccc4)ccc3s2)c1F;99.2
CHEMBL1095777;Rattus norvegicus;CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2;95.1
CHEMBL1094763;Rattus norvegicus;CC(C)(C)c1ccc(OC[C@@H]2CN(c3cccc(C#N)c3)C(=O)O2)cc1;97.0
CHEMBL1094222;Mus musculus;NC(=O)c1c(F)ccc(OCc2nc3cc(Cl)ccc3s2)c1F;96.4
CHEMBL1094182;Mus musculus;CCOc1cnc2sc(COc3ccc(F)c(C(N)=O)c3F)nc2c1;89.9
CHEMBL1094181;Mus musculus;NC(=O)c1c(F)ccc(OCc2nc3ncc(Cl)cc3s2)c1F;85.4
CHEMBL1094165;Rattus norvegicus;COCCN1CCN(c2cc(C)c3nc(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1;98.0
CHEMBL1093896;Rattus norvegicus;Nc1cccc(-c2ccc(Cn3cc(C(=O)O)c(=O)c4sccc43)nc2)c1;90.1
CHEMBL1093895;Rattus norvegicus;Cn1cc(-c2ccc(Cn3cc(C(=O)O)c(=O)c4sccc43)cc2)cn1;99.1
CHEMBL1093880;Rattus norvegicus;O=C(O)c1cn(Cc2ccc(-n3ccnc3)cc2)c2c(c1=O)C(O)CCC2;40.9
CHEMBL1093538;Rattus norvegicus;Cc1cn(-c2ccc(Cn3cc(C(=O)O)c(=O)c4cccnc43)cc2)cn1;94.8
CHEMBL1093238;Rattus norvegicus;O=C(O)c1cn(Cc2ccc(-n3cccn3)cc2)c2ncccc2c1=O;95.2
CHEMBL1093237;Rattus norvegicus;O=C(O)c1cn(Cc2ccc(-c3ccc(F)cc3)cn2)c2c(c1=O)C(O)CCC2;78.6
CHEMBL1093212;Rattus norvegicus;CC(C)Cn1cc(-c2ccc(Cn3cc(C(=O)O)c(=O)c4c3CCCC4O)cc2)cn1;94.9
CHEMBL1093126;Rattus norvegicus;O=C(O)c1cn(Cc2ccc(-c3ccccc3)cc2)c2ncccc2c1=O;99.7
CHEMBL1092988;Rattus norvegicus;Cc1ccn(-c2ccc(Cn3cc(C(=O)O)c(=O)c4ccncc43)cc2)n1;98.9
CHEMBL1092977;Rattus norvegicus;Cn1cc(-c2ccc(Cn3cc(C(=O)O)c(=O)c4c3CCCC4O)cc2)cn1;82.1
CHEMBL109281;Mus musculus;CO/N=C(\C(=O)NC1CN2CC(S(C)(=O)=O)=C(C(=O)O)N2C1=O)c1csc(N)n1;22.0
CHEMBL1091979;Rattus norvegicus;CC(=O)N(C)Cc1sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc2c1C;51.0
CHEMBL1091978;Rattus norvegicus;Cc1c(CN2CCN(S(C)(=O)=O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12;75.0
CHEMBL1091977;Rattus norvegicus;Cc1c(-c2cccc(S(C)(=O)=O)c2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12;97.0
CHEMBL1091968;Rattus norvegicus;O=C(O)c1cn(Cc2ccc(-n3ccnc3)cc2)c2ccsc2c1=O;74.1
CHEMBL1091967;Rattus norvegicus;O=C(O)c1cn(Cc2ccc(-n3cccn3)cc2)c2ccsc2c1=O;86.8
CHEMBL1091936;Rattus norvegicus;O=C(O)c1cn(Cc2ccc(-c3ccccc3)cc2)c2c(c1=O)CCCC2;98.8
CHEMBL1091934;Rattus norvegicus;O=C(O)c1cn(Cc2ccc(-c3ccccc3)cc2)c2c(c1=O)C(=O)CCC2;91.4
CHEMBL1091928;Rattus norvegicus;Cn1c(=O)c(-c2cc(C(=O)NC3CC3)ccc2Cl)cc2cnn(-c3c(F)cccc3F)c21;96.8
CHEMBL1091642;Rattus norvegicus;O=C(O)c1cn(Cc2ccc(-c3ccccc3)cc2)c2c(c1=O)C(O)CCC2;94.4
CHEMBL1091548;Rattus norvegicus;Cn1cc(-c2ccc(Cn3cc(C(=O)O)c(=O)c4sccc43)nc2)cn1;90.6
CHEMBL1091392;Rattus norvegicus;O=C(O)c1cn(Cc2ccc(-c3ccccc3)cc2)c2nccnc2c1=O;97.7
CHEMBL1091236;Rattus norvegicus;Cc1ccn(-c2ccc(Cn3cc(C(=O)O)c(=O)c4cccnc43)cc2)n1;100.0
CHEMBL1091199;Rattus norvegicus;Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnn(-c3ccc(F)cc3F)c2n(C)c1=O;93.0
CHEMBL1091110;Sus scrofa;Cc1ccc(-n2nccn2)c(C(=O)N2CC3CC(C2)N(c2ncc4ccccc4n2)C3)c1;92.7
CHEMBL1091035;Rattus norvegicus;O=C(O)c1cn(Cc2ccc(-n3cccn3)cc2)c2c(c1=O)C(O)CCC2;62.3
CHEMBL1090601;Rattus norvegicus;CS(=O)(=O)c1cccc(-c2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)c1;93.0
CHEMBL1090599;Rattus norvegicus;CC(=O)N(C)Cc1cc2nc(-c3cnc(N)nc3)nc(N3CCOCC3)c2s1;47.0
CHEMBL1090104;Rattus norvegicus;O=C(O)c1cn(Cc2ccc(-c3ccccc3)cc2)c2sccc2c1=O;99.6
CHEMBL1090103;Rattus norvegicus;O=C(O)c1cn(Cc2ccc(-c3ccccc3)cc2)c2ccsc2c1=O;99.2
CHEMBL1090089;Rattus norvegicus;Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(CCO)CCO)nc21;82.9
CHEMBL1089865;Rattus norvegicus;Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnn(-c3c(F)cccc3F)c2n(C)c1=O;91.3
CHEMBL1089570;Rattus norvegicus;O=C(O)c1cn(Cc2ccc(-c3ccccc3)cc2)c2c(c1=O)CCC2;97.9
CHEMBL1089240;Rattus norvegicus;CC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O;41.7
CHEMBL1089119;Rattus norvegicus;FC(F)(F)c1ccc(Nc2ccnc3nc(-c4ncccc4C(F)(F)F)ccc23)nc1;93.5
CHEMBL1088939;Rattus norvegicus;CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O;92.0
CHEMBL1088938;Rattus norvegicus;CC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O;68.4
CHEMBL1088752;Rattus norvegicus;Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1;96.0
CHEMBL1088332;Rattus norvegicus;N=C(N)NOCCNC(=O)Cn1c(Cl)cnc(NCC(F)(F)c2ccccc2)c1=O;88.0
