chembl_id;organism;canonical_smiles;T1/2 /hr
CHEMBL2441565;Mus musculus;CN(C)C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21;9.133
CHEMBL2441437;Rattus norvegicus;O=C1OCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)ccc21;0.62
CHEMBL2441408;Rattus norvegicus;O=C1OCCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)ccc21;0.5
CHEMBL2441375;Mus musculus;O=C(Nc1ccc2c(c1)B(O)OC2)c1c(C(F)(F)F)ccc(Cl)c1F;13.3
CHEMBL2441373;Rattus norvegicus;Cc1cc(F)ccc1[C@H]1C[C@H](N2CCN3C(=O)CC[C@H]3C2)CCN1C(=O)N(C)[C@H](C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1;2.8
CHEMBL2441340;Rattus norvegicus;Cc1cccc(CC(=O)N2CCc3c2ccc(-c2cn(C)c4ncnc(N)c24)c3F)n1;1.25
CHEMBL2441187;Mus musculus;Cc1cccc(C(=O)Nc2nc(-c3ccccn3)cs2)c1;0.1117
CHEMBL2441158;Mus musculus;O=C(Nc1nc(-c2ccccn2)cs1)c1ccc(Br)cc1;0.1133
CHEMBL2441157;Mus musculus;O=C(Nc1nc(-c2ccccn2)cs1)c1cccc(Br)c1;0.1833
CHEMBL2441082;Mus musculus;COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1;1.5
CHEMBL2441081;Mus musculus;COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCOCC3)nc2cc1OCCCN1CCCC1;1.5
CHEMBL2441079;Mus musculus;COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CC(F)(F)C(F)(F)C3)nc2cc1OCCCN1CCCC1;1.5
CHEMBL2441076;Mus musculus;COc1cc2c(NC3CCN(C(C)C)CC3)nc(C3CCOCC3)nc2cc1OCCCN1CCCC1;0.2667
CHEMBL2441074;Mus musculus;COc1cc2c(NC3CCN(C(C)C)CC3)nc(C3CCOCC3)nc2cc1OCCCN1CCC(F)(F)CC1;0.1667
CHEMBL244068;Mus musculus;CCOCCOCCOC1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1;2.667
CHEMBL2440659;Rattus norvegicus;Cc1csc(NC(=O)c2cc(F)cc(Oc3cncnc3)c2)n1;0.25
CHEMBL2440464;Rattus norvegicus;CCCCOC(=O)c1ccccc1-c1ccc(CN2CCC(COC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1.CS(=O)(=O)O;9.917
CHEMBL2440459;Rattus norvegicus;COC(=O)c1ccccc1-c1ccc(CN2CCC(COC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1.CS(=O)(=O)O;15.6
CHEMBL2440274;Rattus norvegicus;O=C(Nc1ccc(Cl)cc1C(=O)O)c1ccc(-c2ccccc2)cc1;10.4
CHEMBL244013;Mus musculus;O=C(O)C[C@H](NC(=O)CNC(=O)c1cc(O)cc(NC2=NCC(O)CN2)c1)c1cc(Cl)cc(Br)c1O;4.7
CHEMBL243876;Mus musculus;O=c1n(Cc2nc3ccccc3n2CCCCO)c2cnccc2n1C1CC1;0.4
CHEMBL243724;Mus musculus;COc1ccc(C[C@H](NC(=N)N)C(=O)N2CCC[C@@H]2C(=O)NCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(N)=O)cc1;7.45
CHEMBL2437224;Rattus norvegicus;C[S+]([O-])CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1;2.32
CHEMBL2437223;Rattus norvegicus;CSCCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1;4.43
CHEMBL2436983;Mus musculus;Nc1ncc(-c2cnc3[nH]cc(-c4ccc5[nH]ccc5c4)c3c2)cn1;1.95
CHEMBL2436982;Mus musculus;COc1cc(-c2cnc3[nH]cc(-c4ccc(N)nc4)c3c2)cc(OC)c1OC;1.21
CHEMBL2436981;Mus musculus;Nc1ccc(-c2cnc3[nH]cc(-c4ccc5[nH]ccc5c4)c3c2)cn1;1.13
CHEMBL2436980;Mus musculus;COc1cc(-c2cnc3[nH]cc(-c4ccc5[nH]ccc5c4)c3c2)cc(OC)c1OC;0.69
CHEMBL2436978;Mus musculus;CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1;2.72
CHEMBL2436976;Mus musculus;COc1cc(-c2cnc3[nH]cc(-c4cnc(N)nc4)c3c2)cc(OC)c1OC;0.29
CHEMBL2436937;Mus musculus;O=C(O)CNC(=O)c1nc(Cl)c2c(sc3ccccc32)c1O;2.79
CHEMBL2436391;Mus musculus;OC/C=C/c1cc(N2CCOCC2)c2cc(Cl)c(F)cc2n1;0.47
CHEMBL24362;Rattus norvegicus;C=CCc1cc(CCC(=O)OCC)ccc1C#CC1(O)CN2CCC1CC2;0.08333
CHEMBL2435924;Rattus norvegicus;N#CC(NCc1cnccc1-c1ccccc1F)c1cc(C(F)(F)F)cc(C(F)(F)F)c1;2.3
CHEMBL243559;Rattus norvegicus;Cc1cc(C)c2nc(NCCCN3CCOCC3)n(Cc3nc(C)ccc3O)c2c1;14.0
CHEMBL243557;Rattus norvegicus;Cc1cc(C)c2nc(NCCCN3CCN(C)CC3)n(Cc3nc(C)ccc3O)c2c1;80.0
CHEMBL243551;Rattus norvegicus;Cc1cc(C)c2nc(NCC(O)CO)n(Cc3nc(C)ccc3O)c2c1;24.0
CHEMBL2435188;Mus musculus;CCN(CC)CCOc1ccc(-c2nc3c(=O)n(C)c(=O)nc-3n(-c3ccccc3)n2)cc1;0.6233
CHEMBL2434990;Rattus norvegicus;CCn1c(C(=O)N[C@@H](C)CO)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1;2.89
CHEMBL243355;Rattus norvegicus;CC(C)C(=O)Nc1cc(C2CCN(CCCNC(=O)C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(F)cc1F;2.1
CHEMBL243332;Rattus norvegicus;Cc1ccc(O)c(Cn2c(NC3CCN(CCN4CCOCC4)CC3)nc3c(C)cccc32)n1;35.0
CHEMBL243189;Mus musculus;COc1ccc(C[C@H](NC(=N)N)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccc(Cl)cc2)C(N)=O)cc1;0.8033
CHEMBL2431826;Rattus norvegicus;C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3cccc(C#N)c3)nn12;4.8
CHEMBL2431822;Rattus norvegicus;C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3ccc(F)c(F)c3)nn12;3.6
CHEMBL2431819;Rattus norvegicus;C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3cnn(C)c3)nn12;1.9
CHEMBL2431811;Mus musculus;CCOC(=O)c1c(-c2ccc(-c3ccc(OC(F)(F)F)cc3)cn2)[nH]c2ccccc2c1=O;10.6
CHEMBL2431755;Mus musculus;CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(C#N)n(-c3ccccc3C#N)c3ccccc23)c2ccccc2OC12CCOCC2.Cl;6.9
CHEMBL2431658;Rattus norvegicus;Cl.O=C(Nc1ccncc1)[C@H](Cc1c[nH]c2ccccc12)NCc1ccccc1F;0.65
CHEMBL2431657;Rattus norvegicus;CN1CCCC(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccncc2)C1.Cl;0.5333
CHEMBL2431656;Mus musculus;CN1CCC(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccncc2)CC1.Cl;0.85
CHEMBL2431655;Rattus norvegicus;Cl.O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)C1CCNCC1;0.9833
CHEMBL2431654;Rattus norvegicus;Cc1noc(C)c1NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C1CCCCC1;0.06667
CHEMBL2431653;Mus musculus;COc1cc(NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)C2CCCCC2)ccn1;0.03333
CHEMBL2431652;Mus musculus;O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)C1CCCCC1;0.115
CHEMBL2431651;Mus musculus;O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)C1CCCCC1;0.07
CHEMBL2431650;Rattus norvegicus;O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccccc1F;0.1
CHEMBL2431649;Rattus norvegicus;O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccccc1;0.15
CHEMBL2431648;Mus musculus;O=C(CCCc1ccc(F)cc1)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1;0.05
CHEMBL2431647;Mus musculus;O=C(CCc1ccc(C(F)(F)F)cc1)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1;0.05
CHEMBL2431646;Rattus norvegicus;COc1ccc(CCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccncc2)cc1;0.06667
CHEMBL2431645;Mus musculus;O=C(CCCc1ccccc1)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1;0.05
CHEMBL2431644;Mus musculus;O=C(CCc1ccccc1)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1;0.03333
CHEMBL2431643;Rattus norvegicus;O=C(Cc1ccccc1)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1;0.05
CHEMBL2431642;Mus musculus;O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)C1CCC(F)(F)CC1;0.08333
CHEMBL2431641;Rattus norvegicus;O=C(N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)Nc1ccncc1)C1CCCCC1;0.4333
CHEMBL2431640;Rattus norvegicus;Cn1cc(C[C@H](NC(=O)C2CCCCC2)C(=O)Nc2ccncc2)c2ccccc21;0.05
CHEMBL2431637;Rattus norvegicus;O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc2cc(Br)ccc2c1;0.3833
CHEMBL2431636;Mus musculus;O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc2cc(F)ccc2c1;0.1333
CHEMBL2431635;Rattus norvegicus;O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc2ccccc2c1F;0.1167
CHEMBL2431634;Mus musculus;O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc2ccccc2c1;0.1333
CHEMBL2431633;Mus musculus;O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(Br)cc1F;0.06667
CHEMBL2431632;Rattus norvegicus;O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1cc(Br)ccc1F;0.1333
CHEMBL2431631;Mus musculus;O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(F)cc1F;0.06667
CHEMBL2431630;Mus musculus;O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1cc(F)ccc1F;0.05
CHEMBL2431629;Rattus norvegicus;O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccccc1Cl;0.1833
CHEMBL2431628;Mus musculus;COc1ccc(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccncc2)cc1;0.1
CHEMBL2431627;Rattus norvegicus;O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(C(F)(F)F)cc1;0.06667
