chembl_id,organism,canonical_smiles,IC50 /nM
CHEMBL1863158,Rattus norvegicus,Cc1nc(C)c(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)s1,100000.0
CHEMBL1863157,Rattus norvegicus,N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3ccc(F)cc3)CC2)cc1,100000.0
CHEMBL1863156,Rattus norvegicus,CCC(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,100000.0
CHEMBL1863155,Rattus norvegicus,COc1ccccc1N1CCN(C(c2ccc(OC(C)C)cc2)c2cccnc2)CC1,77000.0
CHEMBL1863154,Rattus norvegicus,Cc1cc(C(=O)NC2CCN(C(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)no1,47410.0
CHEMBL1863153,Rattus norvegicus,CC(C)(O)CN1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,100000.0
CHEMBL1863152,Rattus norvegicus,CC(C)C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,100000.0
CHEMBL1863151,Rattus norvegicus,Cl.O=C(C1CC1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,100000.0
CHEMBL1863150,Rattus norvegicus,Cn1cc(C(NC2CCN(c3ccc(C(F)(F)F)cc3)CC2)c2cccnc2)cn1,100000.0
CHEMBL1863149,Rattus norvegicus,CN(CC1CCCCC1)C(c1ccc(C(F)(F)F)cc1)c1cnccn1,55580.0
CHEMBL1863148,Rattus norvegicus,CCNC(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,100000.0
CHEMBL1863147,Rattus norvegicus,Cc1ncsc1C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1,100000.0
CHEMBL1863146,Rattus norvegicus,NC(=O)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1,100000.0
CHEMBL1863145,Rattus norvegicus,CS(=O)(=O)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,100000.0
CHEMBL1863144,Rattus norvegicus,CC(C)(C)OC(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,100000.0
CHEMBL1863143,Rattus norvegicus,Cc1nc(N2CCC(NC(c3cccnc3)c3ccc(Cl)cc3F)CC2)no1,100000.0
CHEMBL1863142,Rattus norvegicus,FC(F)(F)c1ccc(C(c2cccnc2)N2CCC(Oc3cccc(Cl)c3)CC2)cc1,61170.0
CHEMBL1863141,Rattus norvegicus,O=S(=O)(C1CCCCC1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,62640.0
CHEMBL1863140,Rattus norvegicus,CC(C)CNC(c1ccc(Cl)cc1)c1cccnc1,100000.0
CHEMBL1863139,Rattus norvegicus,O=C(C1CC1)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,100000.0
CHEMBL1863138,Rattus norvegicus,CC1(C)COC(c2cccc(C(O)(c3ccc(Cl)cc3)c3cncnc3)c2)=N1,100000.0
CHEMBL1863137,Rattus norvegicus,O=S(=O)(Cc1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,57700.0
CHEMBL1863136,Rattus norvegicus,COc1ccccc1N1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,62000.0
CHEMBL1863135,Rattus norvegicus,OC(c1ccc(Br)cc1)(c1ccc(C(F)(F)F)cc1)c1cccnc1,54700.0
CHEMBL1863134,Rattus norvegicus,O=C(Nc1ccccc1)NC1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,54420.0
CHEMBL1863133,Rattus norvegicus,CS(=O)(=O)N1CCC(NC(c2cccnc2)c2ccc(Cl)cc2F)CC1,100000.0
CHEMBL1863132,Rattus norvegicus,O=C(NC(c1ccc(Cl)cc1)c1cccnc1)c1ccc(Cl)cc1,58010.0
CHEMBL1863131,Rattus norvegicus,CS(=O)(=O)N1CCN(C(c2cncnc2)c2ccc(C(F)(F)F)cc2F)CC1,100000.0
CHEMBL1863130,Rattus norvegicus,Cc1noc(N2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)n1,100000.0
CHEMBL1863129,Rattus norvegicus,CN(C)C(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,100000.0
CHEMBL1863128,Rattus norvegicus,Cc1noc(N2CCN(C(c3cccnc3)c3ccc(C(F)(F)F)cc3F)CC2)n1,51170.0
CHEMBL1863127,Rattus norvegicus,CCS(=O)(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,100000.0
CHEMBL1863126,Rattus norvegicus,Cc1nnc(N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)s1,100000.0
CHEMBL1863125,Rattus norvegicus,O=C(c1cc(C(O)(c2ccc(Cl)cc2)c2cccnc2)ccc1Cl)N1CCOCC1,100000.0
CHEMBL1863124,Rattus norvegicus,FC(F)(F)c1ccc(C(NCC2CCCCC2)c2cnccn2)cc1,59240.0
CHEMBL1863123,Rattus norvegicus,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1CCC(NC(c2cccnc2)c2ccc(Cl)cc2F)CC1,17980.0
CHEMBL1863122,Rattus norvegicus,N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3ccccc3F)CC2)cc1,100000.0
CHEMBL1863121,Rattus norvegicus,O=S(=O)(Cc1ccccc1)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,100000.0
CHEMBL1863120,Rattus norvegicus,O=C(Cc1ccccc1)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,100000.0
CHEMBL1863119,Rattus norvegicus,O=C(NC1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1)c1ccccc1,82380.0
CHEMBL1863118,Rattus norvegicus,CC(C)Oc1ccc(C(O)(c2cccnc2)c2cnc(Cl)nc2)cc1,100000.0
CHEMBL1863117,Rattus norvegicus,OC(c1ccc(Cl)cc1)(c1cccnc1)c1ccccc1Br,55170.0
CHEMBL1863116,Rattus norvegicus,CC(C)c1ccc(NC(=O)N2CCN(C(c3cncnc3)c3ccc(Cl)cc3F)CC2)cc1,62000.0
CHEMBL1863115,Rattus norvegicus,CC(C)Oc1ccc(C(c2cccnc2)N2CCN(C(=O)C(C)C)CC2)cc1,100000.0
CHEMBL1863114,Rattus norvegicus,O=S(=O)(NC(c1ccc(C(F)(F)F)cc1)c1cnccn1)C1CCCCC1,84950.0
CHEMBL1863113,Rattus norvegicus,O=C(Nc1ccccc1)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,31670.0
CHEMBL1863112,Rattus norvegicus,Fc1cccc(F)c1N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,54220.0
CHEMBL1863111,Rattus norvegicus,OC(c1cncnc1)(c1ccccc1F)c1ccccc1Cl,100000.0
CHEMBL1863110,Rattus norvegicus,O=C(Nc1ccccc1)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,45000.0
CHEMBL1863109,Rattus norvegicus,CN(C)C(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,100000.0
CHEMBL1863108,Rattus norvegicus,Fc1ccc(N2CCC(NC(c3cccnc3)c3ccc(Cl)cc3F)CC2)cc1F,34250.0
CHEMBL1863107,Rattus norvegicus,Fc1ccc(N2CCC(NC(c3cccnc3)c3ccc(Cl)cc3F)CC2)cc1,55400.0
CHEMBL1863106,Rattus norvegicus,FC(F)(F)c1ccc(N2CCC(NC(c3ccc(Cl)cc3)c3cccnc3)CC2)cc1,53500.0
CHEMBL1863105,Rattus norvegicus,N#Cc1cc(N2CCC(NC(c3cccnc3)c3ccc(Cl)cc3F)CC2)ccc1F,38360.0
CHEMBL1863104,Rattus norvegicus,OC(c1ccc(Cl)cc1)(c1ccc(C(F)(F)F)cc1)c1ccc2ncccc2c1,56270.0
CHEMBL1863103,Rattus norvegicus,CS(=O)(=O)NC(c1ccc(C(F)(F)F)cc1)c1cnccn1,100000.0
CHEMBL1863102,Rattus norvegicus,NC(=O)c1ccccc1C(O)(c1ccc(Cl)cc1)c1cccnc1,100000.0
CHEMBL1863101,Rattus norvegicus,CC(C)CS(=O)(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,100000.0
CHEMBL1863100,Rattus norvegicus,O=C(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)C1CC1,100000.0
CHEMBL1863099,Rattus norvegicus,Cc1n[nH]c(C)c1C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,100000.0
CHEMBL1863098,Rattus norvegicus,CON=C(Cc1ccccc1)c1cccnc1,100000.0
CHEMBL1863097,Rattus norvegicus,O=C(c1ccccc1)N1CCC(NC(c2cccnc2)c2ccc(Cl)cc2F)CC1,70850.0
CHEMBL1863096,Rattus norvegicus,OC(c1ccc(Cl)cc1)(c1ccc(C(F)(F)F)cc1)c1cccnc1,56380.0
CHEMBL1863095,Rattus norvegicus,O=C(NC1CCCC1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,100000.0
CHEMBL1863094,Rattus norvegicus,CS(=O)(=O)N1CCC(CNC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,100000.0
CHEMBL1863093,Rattus norvegicus,Cc1ncsc1C(=O)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,92670.0
CHEMBL1863092,Rattus norvegicus,O=C(C1CC1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,100000.0
CHEMBL1863091,Rattus norvegicus,O=C(C1CC1)N1CCC(NC(c2cnccn2)c2ccc(F)cc2F)CC1,100000.0
CHEMBL1863090,Rattus norvegicus,CC(C)(C)NC(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,100000.0
CHEMBL1863089,Rattus norvegicus,Cc1cc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)[nH]n1,100000.0
CHEMBL1863088,Rattus norvegicus,Cc1nc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)co1,100000.0
CHEMBL1863087,Rattus norvegicus,OC(c1ccc(F)cc1)(c1cncnc1)c1ccccc1Cl,100000.0
CHEMBL1863086,Rattus norvegicus,CON=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,100000.0
CHEMBL1863085,Rattus norvegicus,Cc1cnc(C(O)(c2ccc(Cl)cc2)c2ccc(C(F)(F)F)cc2)cn1,61630.0
CHEMBL1863084,Rattus norvegicus,CC(C)CCON=C(Cc1cccnc1)c1ccc(Cl)cc1Cl,58690.0
CHEMBL1863083,Rattus norvegicus,Clc1ccc(CN2CCC(NC(c3ccc(Cl)cc3)c3cccnc3)CC2)cc1,20340.0
CHEMBL1863082,Rattus norvegicus,OC(c1ccc(Cl)cc1)(c1cccnc1)c1cccc(Br)c1,54090.0
CHEMBL1863081,Rattus norvegicus,Cc1nc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)co1,100000.0
CHEMBL1863080,Rattus norvegicus,N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3c(F)cccc3C(F)(F)F)CC2)cc1,100000.0
CHEMBL1863079,Rattus norvegicus,O=C(c1cc[nH]n1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,100000.0
CHEMBL1863078,Rattus norvegicus,Cn1cccc1C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,55840.0
CHEMBL1863077,Rattus norvegicus,O=C(Cc1ccccc1)NC(c1ccc(C(F)(F)F)cc1)c1cnccn1,100000.0
CHEMBL1863076,Rattus norvegicus,O=C(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccccc1,100000.0
CHEMBL1863075,Rattus norvegicus,CS(=O)(=O)c1ccc(N2CCC(NC(c3cccnc3)c3cnn(CC(F)(F)F)c3)CC2)cc1,100000.0
CHEMBL1863074,Rattus norvegicus,OC(c1ccc(Cl)cc1)(c1ccc(Br)cc1)c1cncnc1,58680.0
CHEMBL1863073,Rattus norvegicus,Fc1cnc(N2CCC(NC(c3cccnc3)c3ccc(Cl)cc3F)CC2)nc1,73300.0
CHEMBL1863072,Rattus norvegicus,O=C(c1ccccc1)N1CC(CNC(c2ccc(C(F)(F)F)cc2)c2cccnc2)C1,100000.0
CHEMBL1863071,Rattus norvegicus,O=C(NC1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1)c1ccccc1,90750.0
CHEMBL1863070,Rattus norvegicus,CC(C)S(=O)(=O)N1CCC(NC(c2cnccn2)c2ccc(F)cc2F)CC1,100000.0
CHEMBL1863069,Rattus norvegicus,Fc1ccc(N2CCC(NC(c3cccnc3)c3ccc(Cl)cc3F)CC2)cc1Cl,54490.0
CHEMBL1863068,Rattus norvegicus,O=C(c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1)N1CCC(O)CC1,100000.0
CHEMBL1863067,Rattus norvegicus,CC(C)C(=O)Nc1ncc(C(O)(c2ccc(Cl)cc2)c2cccnc2)s1,56580.0
CHEMBL1863066,Rattus norvegicus,O=C(Nc1ccc(Cl)cc1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,43440.0
CHEMBL1863065,Rattus norvegicus,O=C(c1ccc(F)cc1)c1ccc(Cl)cc1,100000.0
CHEMBL1863064,Rattus norvegicus,O=S(=O)(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)c1ccc(C(F)(F)F)cc1,18120.0
CHEMBL1863063,Rattus norvegicus,CS(=O)(=O)N1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1,100000.0
CHEMBL1863062,Rattus norvegicus,N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3cccc(C(F)(F)F)c3)CC2)cc1,100000.0
CHEMBL1863061,Rattus norvegicus,CNC1=C(c2cccc(C(F)(F)F)c2)C(=O)C(c2ccccc2)O1,82820.0
CHEMBL1863060,Rattus norvegicus,CCN(CC)C(=O)NC1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,58080.0
CHEMBL1863059,Rattus norvegicus,CS(=O)(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,100000.0
CHEMBL1863058,Rattus norvegicus,CS(=O)(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,100000.0
CHEMBL1863057,Rattus norvegicus,Cc1ncsc1C(=O)N1CCN(C(c2cccnc2)c2ccc(C(F)(F)F)cc2F)CC1,96880.0
CHEMBL1863056,Rattus norvegicus,CC(C)S(=O)(=O)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,100000.0
CHEMBL1863055,Rattus norvegicus,N#Cc1ccc(C(c2cccnc2)N2CCN(C(=O)C3CC3)CC2)cc1,100000.0
CHEMBL1863054,Rattus norvegicus,FC(F)(F)c1ccc(C(NC2CCN(c3ncccn3)CC2)c2cscn2)cc1,88120.0
CHEMBL1863053,Rattus norvegicus,Cc1cc(C(=O)NC2CCN(C(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)n(C)n1,54640.0
CHEMBL1863052,Rattus norvegicus,CCC(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,100000.0
CHEMBL1863051,Rattus norvegicus,CN(C)C(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,100000.0
CHEMBL1863050,Rattus norvegicus,O=C(NCC1CCCCC1)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1,100000.0
CHEMBL1863049,Rattus norvegicus,CC(C)C(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,100000.0
CHEMBL1863048,Rattus norvegicus,FC(F)(F)c1ccc(N2CCC(NC(c3ccc(Cl)cc3)c3cccnc3)CC2)cn1,54440.0
CHEMBL1863047,Rattus norvegicus,Fc1cc(Cl)ccc1C(NC1CCN(c2ccc(C(F)(F)F)cc2F)CC1)c1cccnc1,53020.0
CHEMBL1863046,Rattus norvegicus,CC(C)(C)OC(=O)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,43000.0
CHEMBL1863045,Rattus norvegicus,CNC(=O)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1,100000.0
CHEMBL1863044,Rattus norvegicus,Cc1ncoc1C(=O)NC1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1,100000.0
CHEMBL1863043,Rattus norvegicus,CC(C)(C)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,100000.0
CHEMBL1863042,Rattus norvegicus,O=S(=O)(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccc(Cl)cc1,34300.0
CHEMBL1863041,Rattus norvegicus,CC(C)(C)OC(=O)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,47760.0
CHEMBL1863040,Rattus norvegicus,O=C(Nc1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,67000.0
CHEMBL1863039,Rattus norvegicus,NC(=O)c1cccc(C(O)(c2cccnc2)c2ccc(Cl)cc2F)c1,100000.0
CHEMBL1863038,Rattus norvegicus,Cc1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)on1,100000.0
CHEMBL1863037,Rattus norvegicus,O=S(=O)(C1CCCCC1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,56320.0
CHEMBL1863036,Rattus norvegicus,CON=C(Cc1ccccc1C(=O)O)c1ccc(Cl)cc1,100000.0
CHEMBL1863035,Rattus norvegicus,OC(c1ccc(C(F)(F)F)cc1)(c1cccnc1)c1ccccc1F,100000.0
CHEMBL1863034,Rattus norvegicus,CON=C(Cc1ccccc1)c1ccc(OC)cc1,100000.0
CHEMBL1863033,Rattus norvegicus,CCn1cc(C(NC2CCN(c3ccc(F)c(F)c3)CC2)c2cccnc2)cn1,62270.0
CHEMBL1863032,Rattus norvegicus,FC(F)(F)c1ccc(C(NC2CCN(c3nccs3)CC2)c2cccnc2)cc1,56370.0
CHEMBL1863031,Rattus norvegicus,O=S(=O)(NC(c1ccc(C(F)(F)F)cc1)c1cnccn1)c1ccc(Cl)cc1,56380.0
CHEMBL1863030,Rattus norvegicus,O=C(OCc1ccccc1)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,59740.0
CHEMBL1863029,Rattus norvegicus,O=C(Cc1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,69530.0
CHEMBL1863028,Rattus norvegicus,Cc1nc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)cs1,100000.0
CHEMBL1863027,Rattus norvegicus,N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3cccc(F)c3)CC2)cc1,100000.0
CHEMBL1863026,Rattus norvegicus,CC(C)S(=O)(=O)NC(c1ccc(C(F)(F)F)cc1)c1cnccn1,100000.0
CHEMBL1863025,Rattus norvegicus,O=C(c1ccccc1)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,100000.0
CHEMBL1863024,Rattus norvegicus,N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3cc[nH]n3)CC2)cc1,100000.0
CHEMBL1863023,Rattus norvegicus,Cc1ncsc1C(=O)N1CC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)C1,100000.0
CHEMBL1863022,Rattus norvegicus,CCn1nc(C)cc1C(=O)NC1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1,100000.0
CHEMBL1863021,Rattus norvegicus,O=C(c1ccccc1)N1CCC(CN(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,51380.0
CHEMBL1863020,Rattus norvegicus,FC(F)(F)c1ccc(N2CCC(NC(c3cccnc3)c3cnn(Cc4ccccc4)c3)CC2)cc1,51630.0
CHEMBL1863019,Rattus norvegicus,CS(=O)(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,100000.0
CHEMBL1863018,Rattus norvegicus,CCn1nc(C)cc1C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,100000.0
CHEMBL1863017,Rattus norvegicus,COc1ccccc1N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,61000.0
CHEMBL1863016,Rattus norvegicus,CS(=O)(=O)c1ccc(N2CCC(NC(c3cccnc3)c3ccc(Cl)cc3F)CC2)cc1,26640.0
CHEMBL1863015,Rattus norvegicus,CCOC(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,100000.0
CHEMBL1863014,Rattus norvegicus,CC(C)(C)OC(=O)NC1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,100000.0
CHEMBL1863013,Rattus norvegicus,O=S(=O)(c1ccc(Cl)cc1)N1CCC(NC(c2cnccn2)c2ccc(F)cc2F)CC1,77930.0
CHEMBL1863012,Rattus norvegicus,OC(c1cncnc1)(c1ccccn1)c1ccccc1Cl,100000.0
CHEMBL1863011,Rattus norvegicus,N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3ccc(F)cc3F)CC2)cc1,100000.0
CHEMBL1863010,Rattus norvegicus,N#Cc1ccc(C(NC2CCN(C(=O)c3ccccc3)CC2)c2cccnc2)cc1,100000.0
CHEMBL1863009,Rattus norvegicus,CC(C)CC(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,100000.0
CHEMBL1863008,Rattus norvegicus,OC(c1ccc(Cl)cc1)(c1ccc(C(F)(F)F)cc1)c1cnc2ccccc2c1,62630.0
CHEMBL1863007,Rattus norvegicus,CC(C)Oc1ncc(C(O)(c2cccnc2)c2ccc(Cl)cc2F)cn1,89530.0
CHEMBL1863006,Rattus norvegicus,Cc1cc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)nn1C,58610.0
CHEMBL1863005,Rattus norvegicus,O=C(c1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,61430.0
CHEMBL1863004,Rattus norvegicus,CC(C)Oc1ccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)cc1,47600.0
CHEMBL1863003,Rattus norvegicus,CC(C)Oc1ccc(C(NC2CCN(C(=O)c3ccccc3)CC2)c2cccnc2)cc1,100000.0
CHEMBL1863002,Rattus norvegicus,O=C(Nc1ccc(Cl)cc1)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,33590.0
CHEMBL1863001,Rattus norvegicus,Fc1cc(Cl)ccc1C(NC1CCN(c2ccccc2F)CC1)c1cccnc1,53250.0
CHEMBL1863000,Rattus norvegicus,Fc1cc(Cl)ccc1C(NC1CCN(c2ccccc2C(F)(F)F)CC1)c1cccnc1,56970.0
CHEMBL1862999,Rattus norvegicus,OC(c1ccc(Cl)cc1)(c1ccc(Br)cc1)c1cccnc1,57000.0
CHEMBL1862998,Rattus norvegicus,CC(C)(C)OC(=O)N1CCC(CN(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,51710.0
CHEMBL1862997,Rattus norvegicus,OC(c1ccc(Cl)cc1)(c1ccc(C(F)(F)F)cc1)c1cc(-c2ccccc2)on1,18660.0
CHEMBL1862996,Rattus norvegicus,CON(C)C(=O)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1,100000.0
CHEMBL1862995,Rattus norvegicus,O=C(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)C1CCCCC1,100000.0
CHEMBL1862994,Rattus norvegicus,Cc1ncsc1C(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,60380.0
CHEMBL1862993,Rattus norvegicus,Cl.O=C(C1CCCCC1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,92420.0
CHEMBL1862992,Rattus norvegicus,CC(C)C(=O)N1CCC(NC(c2cnccn2)c2ccc(F)cc2F)CC1,100000.0
CHEMBL1862991,Rattus norvegicus,O=C(OCc1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1,52080.0
CHEMBL1862990,Rattus norvegicus,N#Cc1cnc(N2CCC(NC(c3cccnc3)c3ccc(Cl)cc3F)CC2)s1,55680.0
CHEMBL1862989,Rattus norvegicus,CC(C)CNC(=O)c1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1,60470.0
CHEMBL1862988,Rattus norvegicus,O=C1OC(c2ccc(Cl)cc2)(c2cccnc2)c2ccccc21,84800.0
CHEMBL1862987,Rattus norvegicus,CO/N=C(\c1ccc(Cl)cc1)c1cccnc1,100000.0
CHEMBL1862986,Rattus norvegicus,CC(C)(C)NC(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,100000.0
CHEMBL1862985,Rattus norvegicus,OC(c1cccnc1)(c1cccc(C(F)(F)F)c1)c1ccccc1Cl,57960.0
CHEMBL1862984,Rattus norvegicus,CS(=O)(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,100000.0
CHEMBL1862983,Rattus norvegicus,OC(c1ccc(Cl)cc1)(c1cccnc1)c1ccc(Cl)s1,50010.0
CHEMBL1862982,Rattus norvegicus,CC(C)c1ccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)cc1,56300.0
CHEMBL1862981,Rattus norvegicus,Cc1cc(C(=O)NC2CCN(C(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)[nH]n1,73100.0
CHEMBL1862980,Rattus norvegicus,COc1ccccc1N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,60000.0
CHEMBL1862979,Rattus norvegicus,CCS(=O)(=O)N1CCC(NC(c2cnccn2)c2ccc(F)cc2F)CC1,100000.0
CHEMBL1862978,Rattus norvegicus,O=C(c1ccccc1)N1CC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)C1,83770.0
CHEMBL1862977,Rattus norvegicus,FC(F)(F)c1ccc(C(c2cccnc2)N2CCC(Oc3ccccc3Cl)CC2)cc1,60130.0
CHEMBL1862976,Rattus norvegicus,CON=C(c1ccc(C(F)(F)F)cc1)c1cccnc1,70310.0
CHEMBL1862975,Rattus norvegicus,CC(=O)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,100000.0
CHEMBL1862974,Rattus norvegicus,CC(C)(C)NC(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,100000.0
CHEMBL1862973,Rattus norvegicus,O=C(NC1CC1)N1CCN(C(c2cncnc2)c2ccc(C(F)(F)F)cc2F)CC1,100000.0
CHEMBL1862972,Rattus norvegicus,CS(=O)(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,100000.0
CHEMBL1862971,Rattus norvegicus,OC(c1ccc(C(F)(F)F)cc1)(c1cncc(Cl)c1)c1ccc(Cl)cc1F,78650.0
CHEMBL1862970,Rattus norvegicus,Fc1cc(Cl)ccc1C(NC1CCN(c2nccc(C(F)(F)F)n2)CC1)c1cccnc1,55440.0
CHEMBL1862969,Rattus norvegicus,O=C(C1CCCCC1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,83770.0
CHEMBL1862968,Rattus norvegicus,CC(C)CC(Nc1cccnc1)c1ccc(Cl)cc1,56220.0
