chembl_id;organism;canonical_smiles;LD50 /mg.kg-1
CHEMBL29878;Mus musculus;Cc1ccc(O)c(C)c1;100.0
CHEMBL29873;Mus musculus;CC(C)(C)c1ccc(O)c(C(C)(C)C)c1;100.0
CHEMBL298685;Rattus norvegicus;COc1ccc(CNc2c3c(nc4ccccc24)CCCC3O)cc1;80.0
CHEMBL298674;Rattus norvegicus;OC1CCCc2nc3ccccc3c(NCc3ccc(F)cc3)c21;80.0
CHEMBL298639;Mus musculus;CN1C2CCC1[C@H](OC(=O)C(CO)c1ccccc1)CC2;50.0
CHEMBL298577;Rattus norvegicus;Nc1c2c(nc3cc(Cl)ccc13)CCCC2O;10.0
CHEMBL298470;Rattus norvegicus;COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(NC(C)CCCN)c2n1;429.0
CHEMBL298421;Mus musculus;COc1c(NC(=O)OC2CCCCC2)c(OCCN2CCCCC2)c(OC)c2occc12;15.0
CHEMBL298359;Mus musculus;COC1=C(C)C(=O)C2=C(C1=O)[C@@H](COC(N)=O)[C@@]1(OC)[C@H]3N[C@H]3CN21;2.1
CHEMBL298270;Mus musculus;CNC(=O)Nc1c(OC)c(OC)c2occc2c1OCCN1CCCCC1;200.0
CHEMBL298255;Rattus norvegicus;CSc1nc(Cl)cc(Nc2cccc(C)c2C)n1;1250.0
CHEMBL298240;Mus musculus;COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](N)CC2;69.0
CHEMBL298194;Mus musculus;CNC(=O)Nc1c(OCCN2CCCCC2)c(OC)c2occc2c1OC;50.0
CHEMBL298154;Rattus norvegicus;OC1CCCc2nc3cc(Cl)ccc3c(NCc3ccc(F)cc3)c21;80.0
CHEMBL298138;Mus musculus;CN1C2CCC1[C@H](OC(=O)C(O)(c1ccccc1)c1ccccc1)CC2;14.0
CHEMBL29799;Mus musculus;CC(C)c1ccc(O)c(C(C)C)c1;120.0
CHEMBL29795;Mus musculus;CCCCc1cccc(CCC)c1O;100.0
CHEMBL29790;Mus musculus;Cc1cccc(C(C)(C)C)c1O;120.0
CHEMBL297650;Mus musculus;CNC(=O)Nc1c(OCCN2CCCCC2)cc2occc2c1OC;100.0
CHEMBL29751;Mus musculus;O=C(c1ccc(Nc2ccnc3cc(C(F)(F)F)ccc23)cc1)N1CCNCC1;1778.0
CHEMBL297463;Mus musculus;CNC(=O)Nc1c(OCCN2CCN(C)CC2)c(OC)c2occc2c1OC;145.0
CHEMBL297407;Rattus norvegicus;Cc1cccc(Nc2cc(Cl)nc(N(C)C)n2)c1C;2500.0
CHEMBL297256;Mus musculus;CCCNC(=O)Nc1c(OCCN2CCCCC2)c(OC)c2occc2c1OC;18.5
CHEMBL297223;Mus musculus;COc1c(NC(=O)N(C)C)c(OCCN2CCCCC2)c(OC)c2occc12;25.0
CHEMBL29721;Mus musculus;CCc1cc(C(C)C)c(O)c(C(C)C)c1;80.0
CHEMBL297078;Mus musculus;CNC(=O)Nc1c(OCCNC2CCCCC2)c(OC)c2occc2c1OC;9.5
CHEMBL297060;Mus musculus;CNC(=O)Nc1c(OCCCCN2CCCC2)c(OC)c2occc2c1OC;36.0
CHEMBL296859;Mus musculus;CN1C2CCC1[C@H](OC(=O)N1c3ccccc3Sc3cccnc31)CC2;32.0
CHEMBL296751;Mus musculus;CNC(=O)Nc1c(OCCCN(C)C)c(OC)c2occc2c1OC;44.0
CHEMBL296491;Mus musculus;COc1c(NC(C)=O)c(OCCN2CCN(C)CC2)c(OC)c2occc12;200.0
CHEMBL29626;Mus musculus;CCC(C)c1cccc(C2CC2)c1O;120.0
CHEMBL296188;Mus musculus;COc1c(NC(C)=O)c(OCCNC(C)C)c(OC)c2occc12;88.0
CHEMBL296023;Mus musculus;COc1c(NC(C)=O)c(OCCN2CCCCCCC2)c(OC)c2occc12;21.0
CHEMBL295960;Mus musculus;CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-];1600.0
CHEMBL295914;Mus musculus;COc1c(NC(=O)Nc2ccccc2)c(OCCN2CCCCC2)c(OC)c2occc12;9.0
CHEMBL29589;Mus musculus;CCCC(C)c1cccc(C(C)CCC)c1O;160.0
CHEMBL295794;Mus musculus;CNC(=O)Nc1c(OCCCN2CCCCC2)c(OC)c2occc2c1OC;42.5
CHEMBL295619;Mus musculus;CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1;224.0
CHEMBL295518;Mus musculus;O=C(OC1CN2CCC1CC2)C(CO)c1ccccc1;45.0
CHEMBL295416;Rattus norvegicus;Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C;1050.0
CHEMBL295403;Mus musculus;CNC(=O)Nc1c(OCCN(C)C)c(OC)c2occc2c1OC;100.0
CHEMBL295397;Mus musculus;COc1c(NC(C)=O)c(OCCCN2CCCCC2)c(OC)c2occc12;40.5
CHEMBL295334;Mus musculus;CNC(=O)Nc1c(OC)ccc(OC)c1OCCN1CCCCC1;135.0
CHEMBL295306;Mus musculus;COc1c(NC(=O)C2CCCCC2)c(OCCN2CCCCC2)c(OC)c2occc12;7.0
CHEMBL295235;Mus musculus;CNC(=O)Nc1c(OCCN2CCCCCCC2)c(OC)c2occc2c1OC;14.0
CHEMBL29516;Mus musculus;CCC(C)c1cc(C)cc(C(C)CC)c1O;140.0
CHEMBL295110;Mus musculus;CNC(=O)Nc1c(OCCN2CCCCC2)c(OC)c2occc2c1OC(C)C;11.0
CHEMBL295100;Mus musculus;CN/C(S)=N/c1c(OCCN2CCCCC2)c(OC)c2occc2c1OC;17.0
CHEMBL29504;Mus musculus;CN(C)CC(=O)N1c2ccccc2N(C)S(=O)(=O)c2ccccc21;1920.0
CHEMBL29496;Mus musculus;CCCC(C)c1cccc(CC)c1O;100.0
CHEMBL294841;Mus musculus;Cc1cc(N/C(=N/C(C)(C)C)Nc2nnc(C)s2)c2ccccc2n1;1000.0
CHEMBL294823;Mus musculus;CCCc1cc(N/C(=N/C2CCCCC2)Nc2nccs2)c2ccccc2n1;1000.0
CHEMBL29476;Mus musculus;CCCC(C)c1cccc(C(C)C)c1O;80.0
CHEMBL294580;Mus musculus;CCCCCSC[S+]([O-])C[C@H](CO)NC(=O)/C=C/c1c(C)nc(O)nc1O;4.7
CHEMBL294523;Mus musculus;CC(C)(C)/N=C(/Nc1nccs1)Nc1cccc2cccnc12;1000.0
CHEMBL29450;Mus musculus;CCCc1cccc(C(C)CC)c1O;120.0
CHEMBL294435;Mus musculus;CC(C)Cc1cc(N/C(=N/C2CCCCC2)Nc2nccs2)c2ccccc2n1;1000.0
CHEMBL294315;Mus musculus;Cc1cc(N/C(=N\C(C)(C)C)Nc2nccs2)c2ccccc2n1;200.0
CHEMBL294294;Mus musculus;CCOC(=O)c1csc(/N=C(\Nc2cc(C)nc3ccccc23)NC(C)(C)C)n1;1000.0
CHEMBL294284;Mus musculus;Cc1nc2ccccc2c(N/C(=N/C2CCCCC2)Nc2nccs2)c1Cl;1000.0
CHEMBL294199;Rattus norvegicus;COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O;161.2
CHEMBL29411;Mus musculus;Cc1ccc(C(C)C)c(O)c1;100.0
CHEMBL294085;Mus musculus;Cc1cc(N/C(=N/C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)Nc2nccs2)c2ccccc2n1;1000.0
CHEMBL29405;Mus musculus;CCCCC(C)c1cccc(C(C)C)c1O;100.0
CHEMBL29398;Mus musculus;CCC(C)c1ccc(O)cc1;40.0
CHEMBL293739;Mus musculus;Cc1cc(N/C(=N/C2CCCCC2)Nc2nc(C)c(C)s2)c2ccccc2n1;1000.0
CHEMBL293738;Mus musculus;Cc1cc(N/C(=N/C2CCCCC2)Nc2nc3ccccc3[nH]2)c2ccccc2n1;1000.0
CHEMBL29373;Mus musculus;COc1cc(N2CCN(C(=O)c3ccc(Nc4ccnc5cc(C(F)(F)F)ccc45)cc3)CC2)nc(OC)n1;3160.0
CHEMBL29355;Mus musculus;CCc1cccc(C(C)C)c1O;60.0
CHEMBL293397;Mus musculus;Cc1cc(N/C(=N/CC2CCCCC2)Nc2nccs2)c2ccccc2n1;1000.0
CHEMBL29337;Mus musculus;c1ccc2c(c1)CCC1C2N=C2SCCN21;116.0
CHEMBL293367;Mus musculus;c1ccc(-c2cc(N/C(=N/C3CCCCC3)Nc3nccs3)c3ccccc3n2)cc1;1000.0
CHEMBL293163;Mus musculus;Cc1nc2ccccc2cc1N/C(=N\C(C)(C)C)Nc1nccs1;1000.0
CHEMBL292958;Mus musculus;Cc1ccc2cccc(N/C(=N\C(C)(C)C)Nc3nccs3)c2n1;1000.0
CHEMBL292528;Mus musculus;Cc1cc(N/C(=N/c2ccccc2C)Nc2nccs2)c2ccccc2n1;1000.0
CHEMBL292421;Mus musculus;CCCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(CC)C2C1;22.0
CHEMBL292314;Rattus norvegicus;Nc1c2c(nc3cc(Cl)ccc13)CCCC2;7.5
CHEMBL292153;Mus musculus;Cc1cc(N/C(=N/C2CCCCC2)Nc2nc(C(=O)O)cs2)c2ccccc2n1;1000.0
CHEMBL292110;Mus musculus;Cc1cc(N/C(=N\C2CCCC2)Nc2nccs2)c2ccccc2n1;600.0
CHEMBL291966;Mus musculus;CCOC(=O)c1cnc(/N=C(\Nc2cc(C)nc3ccccc23)NC2CCCCC2)s1;1000.0
CHEMBL291837;Mus musculus;Cc1cc(N/C(=N/C2CCCCC2)Nc2c(C)noc2C)c2ccccc2n1;1000.0
CHEMBL291813;Mus musculus;CC(C)c1cc(N/C(=N/C2CCCCC2)Nc2nccs2)c2ccccc2n1;1000.0
CHEMBL291567;Mus musculus;Cc1ccc2nc(C)cc(N/C(=N/C(C)(C)C)Nc3nccs3)c2c1;1000.0
CHEMBL291371;Mus musculus;Cc1cc(N/C(=N/C(C)(C)C)Nc2nc(C)c(C)s2)c2ccccc2n1;1000.0
CHEMBL291233;Rattus norvegicus;O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1.[Cl-].[Cl-];211.07
CHEMBL291131;Mus musculus;O=C(O)c1cn(CCF)c2nc(N3CCNCC3)c(F)cc2c1=O;2000.0
CHEMBL290960;Mus musculus;CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1;1600.0
CHEMBL29073;Mus musculus;O=C(c1ccc(Nc2ccnc3cc(C(F)(F)F)ccc23)cc1)N1CC=C(c2ccc(Cl)cc2)CC1;1000.0
CHEMBL29025;Mus musculus;CCCc1cccc(CC)c1O;100.0
CHEMBL29016;Mus musculus;Cc1c(Br)c(=O)c(C(=O)Nc2ccccc2)c(C)n1-c1ccccc1;562.0
CHEMBL289841;Mus musculus;CNC(=O)Nc1c(OC(C)CN2CCCCC2)c(OC)c2occc2c1OC;23.0
CHEMBL289445;Rattus norvegicus;COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1cccc(C(F)(F)F)c1;256.0
CHEMBL289192;Mus musculus;CNC(=O)Nc1c(OCCN2CCCC2)c(OC)c2occc2c1OC;88.0
CHEMBL289111;Rattus norvegicus;CN(C)c1nc(Cl)nc(N(C)C)n1;200.0
CHEMBL288470;Mus musculus;Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C;800.0
CHEMBL288047;Mus musculus;Nc1ccc2c(c1)CCC1CC(=O)NN=C21;1000.0
CHEMBL287952;Rattus norvegicus;Cc1cccc(Nc2nc(Cl)nc(N(C)C)n2)c1C;2000.0
CHEMBL287631;Mus musculus;NC(=O)CCC/N=C(\c1ccc(Cl)cc1)c1cc(F)ccc1O;1000.0
CHEMBL287556;Oryctolagus cuniculus;O=c1cc(CO)occ1O;1400.0
CHEMBL287419;Mus musculus;O=C(c1ccc(Nc2ccnc3cc(C(F)(F)F)ccc23)cc1)N1CCN(S(=O)(=O)c2ccc(F)cc2)CC1;3160.0
CHEMBL28732;Mus musculus;C[C@@H]1SC2=NC3c4ccccc4CCC3N2[C@@]1(O)c1ccccc1;170.0
CHEMBL28697;Mus musculus;CCc1c(C)cc(C)c(CC)c1O;160.0
CHEMBL286807;Mus musculus;[O-][P@+]1(N(CCCl)CCCl)NC[C@@H](F)CO1;320.0
CHEMBL286806;Mus musculus;C=C1C2=C(C(=O)C(C)=C(N)C2=O)N2C[C@H]3[C@H](N3C)[C@]12OC;130.0
CHEMBL286690;Mus musculus;CCN1CC[C@@]2(C)c3cc(OC(=O)NCc4ccccc4)ccc3CC12;2.0
CHEMBL286354;Mus musculus;Cc1ccc(-c2nnc(S(C)(=O)=O)n2C)cc1;800.0
CHEMBL286288;Mus musculus;c1ccc2c(c1)CCC1N=C3SCCN3C21;20.0
CHEMBL286255;Mus musculus;CCCCCC(C)c1cccc(C)c1O;100.0
CHEMBL286223;Mus musculus;COC1=C(C)C(=O)C2=C(C1=O)[C@@H](CC(=O)ON)[C@@]1(OC)[C@@H]3[C@H](CN21)N3C;5.0
CHEMBL285734;Mus musculus;C=C1C2=C(C(=O)C(C)=C(N)C2=O)N2C[C@@H]3N[C@@H]3[C@]12OC;75.0
CHEMBL285508;Mus musculus;C[N+](C)(C)c1cccc(OP2(=O)OCCCO2)c1.[I-];444.0
CHEMBL285401;Mus musculus;[O-][P@+]1(N(CCCl)CCCl)NC[C@H](Cl)CO1;540.0
CHEMBL285317;Mus musculus;Cc1cc(=O)c(C(=O)Nc2ccc(Cl)cc2)c(C)n1-c1ccc(Cl)cc1;56.0
CHEMBL284938;Mus musculus;CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1C2;10.0
CHEMBL284869;Mus musculus;O=C(Nc1ccccc1)c1c(-c2ccccc2)n(-c2ccccc2)c(-c2ccccc2)cc1=O;562.0
CHEMBL28476;Mus musculus;CC(C)c1cccc(C2CC2)c1O;120.0
CHEMBL284635;Mus musculus;CS(=O)(=O)O.C[C@H]1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C(C)(C)C)C[C@@H]1N;131.0
CHEMBL284519;Mus musculus;CCN1CC[C@@]2(C)c3cc(OC(=O)NC)ccc3CC12;0.88
CHEMBL28447;Mus musculus;CC(C)C[C@H](NC(=O)[C@@H](O)[C@@H](O)[C@@H](N)CC(=O)O)[C@@H]1Cc2cccc(O)c2C(=O)O1;179.0
CHEMBL284438;Mus musculus;CCCC(C)c1ccccc1O;100.0
CHEMBL284369;Mus musculus;CCCCCCNC(=O)Oc1ccc2c(c1)[C@@H]1CCN(CC)C1C2;19.0
CHEMBL284353;Mus musculus;C=C1C2=C(C(=O)C(C)=C(OC)C2=O)N2C[C@@H]3N[C@@H]3[C@]12OC;13.0
CHEMBL284239;Mus musculus;CC[S+]([O-])c1nnc(-c2ccccc2F)n1C;800.0
CHEMBL284124;Mus musculus;C=C1C2=C(C(=O)C(C)=C(OC)C2=O)N2C[C@H]3[C@H](N3C)[C@]12OC;22.0
CHEMBL284105;Mus musculus;Cn1c(-c2cccc3ccccc23)nnc1[S+](C)[O-];800.0
CHEMBL283784;Mus musculus;c1ccc(-c2cc3nc(N4CCOCC4)c4ccccc4c3nn2)cc1;200.0
CHEMBL283494;Mus musculus;Cc1cc(C(C)C)c(O)c(C(C)C)c1;80.0
CHEMBL283387;Mus musculus;CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CC4CC3CN4)nc21;303.0
CHEMBL283273;Mus musculus;CC(C)c1cccc(C2CCCCC2)c1O;100.0
CHEMBL283251;Mus musculus;CNCC(=O)N1c2ccccc2N(C)S(=O)(=O)c2ccccc21;789.0
CHEMBL282928;Mus musculus;Cn1nc(-c2ccccc2)nc1S(C)(=O)=O;800.0
CHEMBL282818;Mus musculus;CSc1nnc(-c2ccccc2F)n1C;800.0
CHEMBL282800;Mus musculus;CCN(CC)CC(=O)N1c2ccccc2N(C)S(=O)(=O)c2ccccc21;2000.0
CHEMBL28278;Mus musculus;CC(N)Cc1ccc(O)c(O)c1;576.0
CHEMBL28276;Mus musculus;Cn1c(-c2ccccc2F)nnc1S(C)(=O)=O;800.0
CHEMBL282588;Mus musculus;CS(=O)(=O)O.C[C@H]1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C(C)(C)C)C[C@H]1N;113.0
CHEMBL282422;Mus musculus;CS(=O)(=O)c1ccc(N2CCN(C(=O)c3ccc(Nc4ccnc5cc(C(F)(F)F)ccc45)cc3)CC2)cc1;3160.0
CHEMBL282404;Mus musculus;Cc1ccc2c(c1)N(C(=O)CN(C)C)c1ccccc1S(=O)(=O)N2C;1734.0
CHEMBL282254;Rattus norvegicus;O=C(O)CN(CCN(CC(=O)O)Cc1ccccc1O)Cc1ccccc1O;800.0
CHEMBL28225;Mus musculus;CC(N)Cc1cc(O)c(O)cc1O;320.0
CHEMBL282201;Mus musculus;CC(O)CN(C)c1nc2cc(-c3ccccc3)nnc2c2ccccc12;300.0
CHEMBL282170;Rattus norvegicus;O=C(O)Cc1ccccc1Oc1c(Cl)c(Cl)cc(Cl)c1Cl;303.0
CHEMBL282052;Mus musculus;Cc1ccccc1-n1c(C)nc2ccccc2c1=O;400.0
CHEMBL282048;Mus musculus;CCCn1c(-c2ccc(Cl)cc2)nn(C)c1=S;200.0
CHEMBL281976;Mus musculus;Cc1ccc(O)c(C(C)(C)C)c1;100.0
CHEMBL281909;Mus musculus;Cc1cc(=O)c(C(=O)Nc2ccccc2Cl)c(C)n1-c1ccccc1Cl;562.0
CHEMBL281897;Mus musculus;CCSc1nnc(-c2ccccc2F)n1C;800.0
CHEMBL281895;Mus musculus;CSc1nnc(-c2cccc3ccccc23)n1C;800.0
CHEMBL281868;Mus musculus;CCC(C)c1cccc(C(C)C)c1O;50.0
CHEMBL281782;Mus musculus;Cn1nc(-c2ccc(Cl)cc2Cl)n(C)c1=S;80.0
CHEMBL281676;Mus musculus;CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(N)C3)nc21.CS(=O)(=O)O;800.0
CHEMBL281528;Mus musculus;CN(C)CCCN1c2ccccc2N(C)S(=O)(=O)c2ccccc21;655.0
CHEMBL281277;Mus musculus;COc1ccccc1NC(=O)c1c(C)n(-c2ccccc2OC)c(C)cc1=O;300.0
CHEMBL281202;Mus musculus;Cc1ccc(C(C)C)cc1O;80.0
CHEMBL281075;Mus musculus;Cc1cccc(C(C)C)c1O;80.0
CHEMBL281071;Mus musculus;CC(C)(C)c1cccc(C(C)(C)C)c1O;120.0
CHEMBL280930;Mus musculus;COc1ccc(-c2cc3nc(N4CCCCC4)c4ccccc4c3nn2)cc1;600.0
CHEMBL280841;Mus musculus;COc1ccc(OC)c(NC(=O)c2c(C)n(-c3cc(OC)ccc3OC)c(C)cc2=O)c1;562.0
CHEMBL280510;Mus musculus;CC1(C)C=C(C(=O)NCCCNC(=O)Cc2cccs2)C(C)(C)N1;71.0
CHEMBL280508;Mus musculus;CC1(C)C=C(C(=O)NCC(C)(C)NCc2cccs2)C(C)(C)N1;49.0
CHEMBL280500;Mus musculus;CCNCC(=O)Nc1cccc2c1CN(C)CC2c1ccccc1;320.0
CHEMBL28041;Mus musculus;CSc1nnc(-c2ccccc2)n1C;800.0
CHEMBL280392;Mus musculus;COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(=O)C(F)(F)F)CC2;1.4
CHEMBL280289;Mus musculus;Cc1cc(Cl)ccc1OCC(=O)NCCNC(=O)C1=CC(C)(C)NC1(C)C;36.0
CHEMBL280133;Mus musculus;COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(=O)c1ccccc1)CC2;40.0
CHEMBL279958;Mus musculus;COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC=O)CC2;58.2
CHEMBL279932;Mus musculus;CC[S+]([O-])c1nnc(-c2ccccc2)n1C;800.0
CHEMBL279929;Mus musculus;CSc1nnc(-c2ccccc2Cl)n1C;800.0
CHEMBL279919;Mus musculus;Fc1ccc(-c2n[nH]c(S)n2)cc1;400.0
CHEMBL279882;Rattus norvegicus;COC(=O)C(NCCNC(C(=O)OC)c1ccccc1O)c1ccccc1O;800.0
CHEMBL279839;Mus musculus;COCCN(CCOC)c1nn2c(-c3ccc(N(C)C)cc3)nnc2c2ccccc12;200.0
CHEMBL279828;Mus musculus;CC1(C)C=C(C(=O)NCC(O)CN2C(=O)c3ccccc3C2=O)C(C)(C)N1;28.0
CHEMBL27980;Mus musculus;Cn1nc([S+](C)[O-])nc1-c1ccccc1;800.0
CHEMBL279750;Mus musculus;Cn1c(-c2cccc(F)c2)nnc1S(C)(=O)=O;800.0
CHEMBL279720;Mus musculus;CCS(=O)(=O)c1nnc(-c2ccccc2F)n1C;800.0
CHEMBL279604;Mus musculus;CCN1CCCC1CNC(=O)c1cc(N(C)S(C)(=O)=O)c(Cl)cc1OC;500.0
CHEMBL279565;Mus musculus;CC1(C)C=C(C(=O)NCCNC(=O)C2CCCCC2C(=O)O)C(C)(C)N1;1131.0
CHEMBL279551;Mus musculus;C=C(c1c(C)ccc(C)c1OCC(O)CNC(C)C)n1ccnc1;30.7
CHEMBL279465;Mus musculus;Cc1ccc(-c2nnc([S+](C)[O-])n2C)cc1;800.0
CHEMBL279446;Mus musculus;CCn1c(SC)nnc1-c1ccccc1F;800.0
CHEMBL279390;Rattus norvegicus;NCCNC(=O)c1ccc(Cl)cn1;1000.0
CHEMBL279388;Mus musculus;CCNCCC(=O)Nc1cccc2c1CN(C)CC2c1ccccc1;720.0
CHEMBL27931;Mus musculus;CSc1n[nH]c(-c2ccc(F)cc2)n1;800.0
CHEMBL279210;Rattus norvegicus;COC(=O)CN(CCN(CC(=O)OC)Cc1ccccc1O)Cc1ccccc1O;800.0
CHEMBL279198;Mus musculus;COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](N(C)C(=O)C(F)(F)F)CC2;18.6
CHEMBL279130;Mus musculus;CC1(C)C=C(C(=O)NCCNC(=O)C(C)(C)Oc2ccc(Cl)cc2)C(C)(C)N1;47.0
CHEMBL278901;Mus musculus;CC(NCCNC(=O)C1=CC(C)(C)NC1(C)C)c1cccs1;53.0
CHEMBL278878;Mus musculus;COc1cc(CNCCCNC(=O)C2=CC(C)(C)NC2(C)C)ccc1O;8.7
CHEMBL278857;Mus musculus;Cn1nc(-c2cccc3ccccc23)n(C)c1=S;800.0
CHEMBL278764;Mus musculus;Cn1nc(-c2cccc(F)c2)n(C)c1=S;200.0
CHEMBL278744;Mus musculus;CC1(C)C=C(C(=O)NCCCCNC(=O)c2cccs2)C(C)(C)N1;37.0
CHEMBL278697;Mus musculus;Cc1cccc(C)c1NC(=O)C(NC(=O)C1=CC(C)(C)NC1(C)C)c1ccccc1;7.6
CHEMBL278696;Mus musculus;CC1(C)C=C(C(=O)NCCNCc2ccc(Cl)cc2)C(C)(C)N1;82.0
CHEMBL278674;Mus musculus;CC1(C)CC(C(=O)NCCCNCc2ccccc2Cl)C(C)(C)N1;31.0
CHEMBL278577;Mus musculus;CSc1nnc(-c2cccc(F)c2)n1C;800.0
CHEMBL278576;Mus musculus;CN(C)c1nc2cc(-c3ccccc3)nnc2c2ccccc12;600.0
CHEMBL278511;Mus musculus;Cc1cccc(C)c1OCC(C)NC(=O)C1CC(C)(C)NC1(C)C;2.0
CHEMBL278464;Mus musculus;COc1cc(CNCCNC(=O)C2=CC(C)(C)NC2(C)C)cc(OC)c1OC;56.0
CHEMBL278449;Mus musculus;CCN(CC)c1nn2c(-c3ccccc3)nnc2c2ccccc12;600.0
CHEMBL278405;Mus musculus;CN1Cc2c(NC(=O)OCc3ccccc3)cccc2C(c2ccccc2)C1;1000.0
CHEMBL278315;Mus musculus;COC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O;1.0
CHEMBL278277;Mus musculus;CC1(C)C=C(C(=O)NCCCNCc2ccsc2)C(C)(C)N1;28.0
CHEMBL278256;Mus musculus;CC1(C)CC(C(=O)NCCCNCc2ccccc2OCc2ccccc2)C(C)(C)N1;13.0
CHEMBL278211;Mus musculus;CC1(C)C=C(C(=O)NCc2ccccc2)C(C)(C)N1;34.0
CHEMBL278163;Mus musculus;Cn1nc(-c2ccc(Cl)c(Cl)c2)n(C)c1=S;800.0
CHEMBL278112;Mus musculus;Cc1ccc(-c2nn(C)c(=S)n2C)cc1;400.0
CHEMBL278089;Mus musculus;COc1ccc(-c2cc3nc(N(C)C)c4ccccc4c3nn2)cc1;600.0
CHEMBL277998;Mus musculus;COc1c(O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2;11.3
CHEMBL277962;Mus musculus;CCN1CCCC1CNC(=O)c1cc(N(C)S(N)(=O)=O)ccc1OC;1000.0
CHEMBL277942;Mus musculus;O=NN(CCCl)C(=O)NCCCC(=O)NCCCl;125.0
CHEMBL277933;Mus musculus;O=NN(CCCl)C(=O)NC(CC(=O)O)C(=O)NCCCl;130.0
CHEMBL277865;Mus musculus;Cn1nc(-c2ccccc2)n(C)c1=S;100.0
CHEMBL27785;Mus musculus;CSc1nnc(-c2ccc(F)cc2)n1C;800.0
CHEMBL277833;Mus musculus;CC1(C)C=C(C(=O)NCCNC(=O)c2cccs2)C(C)(C)N1;93.0
CHEMBL277829;Mus musculus;CN1Cc2c(NC(=O)CCCl)cccc2C(c2ccccc2)C1;89.0
CHEMBL277703;Mus musculus;CCOCC(=O)N[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(SC)c(=O)cc21;5.1
CHEMBL277640;Mus musculus;C=CCC1(C(C)C#CCC)C(=O)NC(=S)NC1=O;31.5
CHEMBL277606;Mus musculus;CC1(C)C=C(C(=O)NCCCNC(=O)C2CC=CCC2C(=O)O)C(C)(C)N1;344.0
CHEMBL277585;Mus musculus;C=CCOc1ccccc1CNCCCNC(=O)C1=CC(C)(C)NC1(C)C;18.0
CHEMBL277523;Mus musculus;CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)c(F)c21;193.0
CHEMBL277485;Mus musculus;Cn1nc(-c2c(F)cccc2F)n(C)c1=S;400.0
CHEMBL277319;Mus musculus;C=C(c1ccccc1OCC(O)CNC(C)C)n1cnc(C)c1;36.4
CHEMBL277305;Mus musculus;COC1CC(OC2C(C)OC(O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(CC(O)[C@H](C)[C@@H](C(C)C)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@@]45O)CC2OC)OC(C)C1O;50.0
CHEMBL277269;Mus musculus;Cc1nc2ccccc2c(=O)n1CCCNC(=O)C1=CC(C)(C)NC1(C)C;31.0
CHEMBL277243;Mus musculus;CC(O)C(NC(=O)N(CCCl)N=O)C(=O)NCCCl;25.0
CHEMBL277239;Mus musculus;COc1cc2c(c(OC)c1O)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2;68.1
CHEMBL277228;Mus musculus;O=NN(CCCl)CCSSCCN(CCCl)N=O;75.0
CHEMBL277208;Mus musculus;CC(NC(=O)c1ccc(N)cc1)c1ccccc1;718.18
CHEMBL277072;Mus musculus;CC1(C)C=C(C(=O)NCCCNC(=O)CSc2ccccc2)C(C)(C)N1;38.0
CHEMBL276942;Mus musculus;CCOC(=O)Nc1cccc2c1CN(C)CC2c1ccc(Cl)cc1;830.0
CHEMBL276875;Rattus norvegicus;CN1CCC[C@H]2c3cccnc3CC[C@H]21;200.0
