chembl_id;organism;canonical_smiles;F /%
CHEMBL1801155;Rattus norvegicus;O=C(NCC(F)(F)F)c1cn(-c2cccc(-c3ccc(C4CC4C(=O)O)cc3)c2)c2ncccc2c1=O;25.0
CHEMBL1801154;Rattus norvegicus;CC1(NC(=O)c2cn(-c3cccc(-c4ccc(C5CC5C(=O)O)cc4)c3)c3ncccc3c2=O)CC1;58.0
CHEMBL1801151;Rattus norvegicus;O=C(NC1CC1)c1cn(-c2cccc(-c3ccc(C4CC4c4nnn[nH]4)cc3)c2)c2ncccc2c1=O;5.0
CHEMBL1801145;Rattus norvegicus;Cc1cc2c(cc1Cl)C1(CCN(C(=O)[C@@H]3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC1)C[C@@H]2C(C)(C)C(=O)N1CC(F)(F)C1;29.0
CHEMBL1801095;Rattus norvegicus;Cc1cc2c(cc1Cl)C1(CCN(C(=O)[C@@H]3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC1)C[C@@H]2C(C)(C)C(=O)N(C)C;24.0
CHEMBL1801092;Rattus norvegicus;CC(=O)N(C)C(C)(C)[C@@H]1CC2(CCN(C(=O)[C@@H]3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)c2cc(Cl)c(C)cc21;22.0
CHEMBL1801087;Rattus norvegicus;COc1ncc(C(=O)NC2(C(=O)N[C@H](C)c3ccc(-n4nc(Cl)c5ccccc54)cc3F)CC2)s1;13.0
CHEMBL1801085;Rattus norvegicus;COc1cc(C(=O)NC2(C(=O)N[C@H](C)c3ccc(-n4nc(Cl)c5ccccc54)cc3F)CC2)on1;49.0
CHEMBL1801071;Rattus norvegicus;CC(C)(CC(=O)O)c1ccc(-c2cccc(-n3cc(C(=O)NC4CC4)c(=O)c4cccnc43)c2)cc1;62.0
CHEMBL1801070;Rattus norvegicus;CC(C)(Cc1ccc(-c2cccc(-n3cc(C(=O)NC4CC4)c(=O)c4cccnc43)c2)cc1)C(=O)O;30.0
CHEMBL1801069;Rattus norvegicus;O=C(NC1CC1)c1cn(-c2cccc(-c3ccccc3C3CC3C(=O)O)c2)c2ncccc2c1=O;35.0
CHEMBL1801068;Rattus norvegicus;O=C(NC1CC1)c1cn(-c2cccc(-c3cccc(C4CC4C(=O)O)c3)c2)c2ncccc2c1=O;100.0
CHEMBL1801067;Rattus norvegicus;O=C(NC1CC1)c1cn(-c2cccc(-c3ccc(C4CC4C(=O)O)cc3)c2)c2ncccc2c1=O;78.0
CHEMBL1801062;Mus musculus;O=c1cc(Cn2c(C3CC(F)(F)C3)nc3nccnc32)c2cccc(F)c2[nH]1;55.0
CHEMBL1801060;Mus musculus;O=c1cc(Cn2c(C3CCC3)nc3nccnc32)c2cccc(F)c2[nH]1;91.0
CHEMBL1801056;Rattus norvegicus;C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC)cc3)cc2)CC1;36.9
CHEMBL1801055;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)CCOCC1;42.3
CHEMBL1801054;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(SC(F)(F)F)cc3)cc2)CCOCC1;49.0
CHEMBL1801052;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCOCC1;35.9
CHEMBL1801051;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3cccc(C(F)(F)F)c3)cc2)CCOCC1;18.3
CHEMBL1801046;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1;45.8
CHEMBL1801044;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)CCOCC1;5.8
CHEMBL1800955;Rattus norvegicus;COC(=O)N1CCN(Cc2cccc(NC(=O)Nc3ccc(C)nc3)c2F)CC1;100.0
CHEMBL1800911;Rattus norvegicus;Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1;10.0
CHEMBL1800890;Rattus norvegicus;Cc1ccnc(C2(C#N)CCN(Cc3cc(C(=O)O)c(=O)n4ccccc34)CC2)c1;24.0
CHEMBL1800836;Mus musculus;NCC(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(F)cc2)C1;15.0
CHEMBL1800831;Mus musculus;NCC(=O)N1CCn2c(nc(-c3cccc(F)c3)c2Nc2ccc(F)cc2)C1;18.0
CHEMBL1800807;Mus musculus;COc1cc(F)c(C(C)C)cc1-c1ccc(C(F)(F)F)cc1CN1C(=O)O[C@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1C;15.0
CHEMBL1800801;Mus musculus;COc1ccc(C(C)C)cc1-c1ccc(C(F)(F)F)cc1CN1C[C@@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)OC1=O;4.0
CHEMBL1800776;Mus musculus;CC(C)(N)C(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(Cl)c(F)c2)C1;24.0
CHEMBL1800775;Mus musculus;NCC(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(Cl)c(F)c2)C1;5.0
CHEMBL1800774;Mus musculus;CC(C)(N)C(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(F)c(F)c2)C1;76.0
CHEMBL1800772;Mus musculus;CC(C)(N)C(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(Cl)cc2)C1;158.0
CHEMBL1800770;Mus musculus;Cc1ccc(Nc2c(-c3ccc(F)cc3)nc3n2CCN(C(=O)C(C)(C)N)C3)cc1;57.0
CHEMBL1800769;Mus musculus;Cc1ccc(Nc2c(-c3ccc(F)cc3)nc3n2CCN(C(=O)CN)C3)cc1;40.0
CHEMBL1800768;Mus musculus;CC(C)(N)C(=O)N1CCn2c(nc(-c3cccc(F)c3)c2Nc2ccc(F)cc2)C1;47.0
CHEMBL1800689;Mus musculus;CN(C)C(=O)COC(=O)c1cc(-c2ccc(C3CCNCC3)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2c1;67.0
CHEMBL1800685;Mus musculus;O=C(O)c1cc(-c2ccc(C3CCNCC3)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2c1;5.0
CHEMBL1800653;Rattus norvegicus;CN(C)CCn1c(CC(C)(C)C)nc2cc(S(=O)(=O)CC(C)(C)O)ccc21;21.0
CHEMBL1800285;Rattus norvegicus;N#CC1(c2ccccn2)CCN(Cc2cc(C(=O)O)c(=O)n3ccccc23)CC1;68.0
CHEMBL1800236;Rattus norvegicus;COc1ccc2nc(C)cc(SCC(=O)N/N=C/c3cc(OC)c(OC)c(OC)c3)c2c1;21.0
CHEMBL1800168;Rattus norvegicus;CCS(=O)(=O)c1ccc2c(c1)nc(C(C)(C)C)n2CC1CC1;100.0
CHEMBL1800137;Rattus norvegicus;CC(C)(N)C(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(F)cc2)C1;87.0
CHEMBL1800089;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CCN(CCN2CCOCC2)CC1;2.6
CHEMBL179814;Rattus norvegicus;CN1CC=C(c2cn(S(=O)(=O)c3cccc4ccccc34)c3ccc(F)cc23)CC1;19.0
CHEMBL1798027;Rattus norvegicus;CCCCc1ccc(-c2nc(C)c(/C(C)=N/NC(=N)N)s2)cc1;0.0
CHEMBL1797509;Rattus norvegicus;CC1=C(CN2CC(C(=O)O)C2)CCc2cc(OCCCCc3ccccc3)ccc21;85.0
CHEMBL1797508;Rattus norvegicus;CC1=C(CNCCC(=O)O)CCc2cc(OCCCCc3ccccc3)ccc21;44.0
CHEMBL1797410;Rattus norvegicus;Cc1onc(-c2c(Cl)cccc2Cl)c1CC(=O)NCc1ccc(OCC(F)(F)F)nc1;19.0
CHEMBL1797387;Rattus norvegicus;Cc1onc(-c2c(Cl)cccc2Cl)c1NC(=O)OCc1c(F)cccc1Cl;0.3
CHEMBL1797226;Rattus norvegicus;CNC(=O)c1cccc(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1;3.0
CHEMBL1797224;Rattus norvegicus;Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1-c1cccc(C(N)=O)c1;93.0
CHEMBL1797211;Rattus norvegicus;O=c1c(Cl)c(OCc2ccc(F)cc2F)cc(CO)n1-c1c(F)cccc1F;32.0
CHEMBL1797210;Rattus norvegicus;O=c1c(Br)c(OCc2ccc(F)cc2F)cc(CO)n1-c1c(F)cccc1F;19.0
CHEMBL1797124;Rattus norvegicus;Cc1cc(OCc2ccc(F)cc2F)c(Cl)c(=O)n1-c1c(F)cccc1F;21.0
CHEMBL1797123;Rattus norvegicus;Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1-c1c(F)cccc1F;19.0
CHEMBL1797113;Rattus norvegicus;COc1cc(-c2cc(C)c(N[C@@H](C)c3ccc(F)cc3)nn2)ccc1-n1cnc(C)c1.Cl;98.0
CHEMBL179691;Rattus norvegicus;COc1cccc(-c2c(C)n(Cc3c(F)cccc3F)c(=O)n(C[C@H](N)c3ccccc3)c2=O)c1F;3.5
CHEMBL1796761;Mus musculus;CNC(=O)c1ccc2c(c1)OCCc1cc(C(=O)N(C)c3ccc(C(=O)N(C)C)cc3Cl)sc1-2;28.0
CHEMBL1796298;Rattus norvegicus;O=C(NCc1ccncn1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1;2.0
CHEMBL1796254;Mus musculus;COCCN1CCc2cc(Nc3ncc(Cl)c(N[C@@H]4CCCC[C@H]4NS(C)(=O)=O)n3)c(OC)cc2CC1;24.0
CHEMBL1796078;Rattus norvegicus;Cn1ccc([C@H]2CCNC[C@@H]2C(=O)N(Cc2cn(Cc3ccncc3)c3cccc(F)c23)C2CC2)cc1=O;0.0
CHEMBL1796077;Rattus norvegicus;Cn1ccc([C@H]2CCNC[C@@H]2C(=O)N(Cc2cn(Cc3cccnc3)c3cccc(F)c23)C2CC2)cc1=O;0.0
CHEMBL1796075;Rattus norvegicus;Cn1ccc([C@H]2CCNC[C@@H]2C(=O)N(Cc2cn(Cc3ccc(F)cc3)c3cccc(F)c23)C2CC2)cc1=O;17.0
CHEMBL1796074;Rattus norvegicus;Cn1ccc([C@H]2CCNC[C@@H]2C(=O)N(Cc2cn(Cc3cccc(F)c3)c3cccc(F)c23)C2CC2)cc1=O;30.0
CHEMBL1796073;Rattus norvegicus;Cn1ccc([C@H]2CCNC[C@@H]2C(=O)N(Cc2cn(Cc3ccccc3)c3cccc(F)c23)C2CC2)cc1=O;16.0
CHEMBL1796072;Rattus norvegicus;Cn1ccc([C@H]2CCNC[C@@H]2C(=O)N(Cc2c[nH]c3cccc(F)c23)C2CC2)cc1=O;0.0
CHEMBL1796071;Rattus norvegicus;COCCCn1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c2c(Br)cccc21;3.0
CHEMBL1796070;Rattus norvegicus;COCCCn1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c2c(Cl)cccc21;22.0
CHEMBL1796069;Rattus norvegicus;COCCCn1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c2c(F)cccc21;8.0
CHEMBL1796068;Rattus norvegicus;COCCCn1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c2ccccc21;8.0
CHEMBL1796067;Rattus norvegicus;COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c2ncccc2c1;2.0
CHEMBL1796066;Rattus norvegicus;COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c2ccccc2n1;1.0
CHEMBL1796065;Rattus norvegicus;COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c2ccccc2c1;4.0
CHEMBL1796064;Rattus norvegicus;COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)cc(-c2ccccc2)c1;8.0
CHEMBL1796063;Rattus norvegicus;COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)cc(Br)c1C;31.0
CHEMBL1796062;Rattus norvegicus;COCCCc1cc(Br)cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1;15.0
CHEMBL1796061;Rattus norvegicus;COCCCc1cc(C)c(C)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1;7.0
CHEMBL1796060;Rattus norvegicus;COCCNc1cc(Cl)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1;1.0
CHEMBL1795916;Rattus norvegicus;COC(=O)NCCc1cc(Cl)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1;1.0
CHEMBL1795915;Rattus norvegicus;CC(=O)NCCc1cc(Cl)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1;0.0
CHEMBL1795914;Rattus norvegicus;Cn1ccc([C@H]2CCNC[C@@H]2C(=O)N(Cc2cc(CCC#N)cc(Cl)c2Cl)C2CC2)cc1=O;8.0
CHEMBL1795913;Rattus norvegicus;Cn1ccc([C@H]2CCNC[C@@H]2C(=O)N(Cc2cc(CCCC#N)cc(Cl)c2Cl)C2CC2)cc1=O;7.0
CHEMBL1795912;Rattus norvegicus;COCCc1cc(Cl)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1;18.0
CHEMBL1795911;Rattus norvegicus;COCCCc1cc(Cl)cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1;28.0
CHEMBL1795910;Rattus norvegicus;COCCCc1ccc(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1;14.0
CHEMBL1795909;Rattus norvegicus;COCCCc1cc(Cl)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1;21.0
CHEMBL1795908;Rattus norvegicus;Cn1ccc([C@H]2CCNC[C@@H]2C(=O)N(Cc2cccc(Cl)c2Cl)C2CC2)cc1=O;23.0
CHEMBL1795907;Rattus norvegicus;COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2cc(=O)n(C)c3cc(Cl)ccc23)C2CC2)cc(OCCOC)c1;20.0
CHEMBL1795906;Rattus norvegicus;COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2cc(=O)n(C)c3ccccc23)C2CC2)cc(OCCOC)c1;1.0
CHEMBL1795905;Rattus norvegicus;COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2cc(=O)n(C)c(C)c2C)C2CC2)cc(OCCOC)c1;0.0
CHEMBL1795904;Rattus norvegicus;CCn1ccc([C@H]2CCNC[C@@H]2C(=O)N(Cc2cc(CCCOC)cc(OCCOC)c2)C2CC2)cc1=O;1.0
CHEMBL1795903;Rattus norvegicus;COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)cc(OCCOC)c1;3.0
CHEMBL1795902;Rattus norvegicus;COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2cccnc2)C2CC2)cc(OCCOC)c1;61.0
CHEMBL1795884;Mus musculus;Cc1cc(-n2c(=O)ccc3cnc4ccc(-c5cnc6ccccc6c5)cc4c32)ccc1-c1ccc(C(=O)NC2CCN(C)CC2)cc1;5.4
CHEMBL1795875;Mus musculus;CN1CCC(NC(=O)c2ccc(-c3ccc(-n4c(=O)ccc5cnc6ccc(-c7cnc8ccccc8c7)cc6c54)cc3C(F)(F)F)cc2)CC1;10.1
CHEMBL1793896;Mus musculus;C=Cn1nc(C(N)=O)c2c1-c1nc(Nc3cc(N4CCN(C)CC4)ccc3OC(F)(F)F)ncc1CC2;29.0
CHEMBL1793892;Mus musculus;CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCF)CC4)c2)CC1;2.0
CHEMBL1788221;Rattus norvegicus;CN(C)CCNC(=O)C1=C[C@@]2(CC1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3F)cc1)c1ccccc1C2;42.0
CHEMBL1788220;Rattus norvegicus;CN(C)CCNC(=O)C1=C[C@]2(CC1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1C2;22.0
CHEMBL1784916;Rattus norvegicus;CCN1CCN(Cc2ccc3c(ccn3S(=O)(=O)c3ccccc3Br)c2)CC1;4.2
CHEMBL1784672;Mus musculus;COc1ccc(-c2ccn(CCC(=O)O)c2-c2ccc(C(N)=O)cc2C)cc1;12.2
CHEMBL1784669;Mus musculus;COc1cc(Cl)ccc1-c1ccc(CCC(=O)O)n1-c1ccc(C(N)=O)cc1C;22.4
CHEMBL1784668;Mus musculus;COc1ccc(-c2ccc(CCC(=O)O)n2-c2ccc(C(N)=O)cc2C)cc1;16.2
CHEMBL1784637;Rattus norvegicus;CNC(=O)c1ncc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(CCO)CC4)c(C(F)(F)F)c3)ccc2C)n1C;45.0
CHEMBL1784634;Rattus norvegicus;Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc(C(N)=O)n1C;25.3
CHEMBL1784626;Rattus norvegicus;Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cncnc1;85.0
CHEMBL1784577;Rattus norvegicus;Cc1cc(Nc2cc(F)c(C(F)(F)F)c(F)c2)n2ncnc2n1;100.0
CHEMBL1784567;Rattus norvegicus;Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2ncnc2n1;100.0
CHEMBL1784340;Rattus norvegicus;Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1;45.0
CHEMBL1784249;Rattus norvegicus;C/C(=C\c1cc(-c2ccc(OCc3cc(C(=O)N(C)C)ccc3-c3ccc(Cl)cc3)cc2)n(C2CCCCC2)n1)C(=O)O;69.0
CHEMBL1784173;Rattus norvegicus;Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)C)cn1;56.0
CHEMBL1784172;Rattus norvegicus;Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cn1;95.0
CHEMBL1784130;Sus scrofa;C[C@@H]1NC(c2ccc(=O)n(C(F)F)c2)=N[C@@]1(c1ccc(F)cc1)c1ccc(F)nc1;92.0
CHEMBL1783933;Rattus norvegicus;Cc1ccc(CC(C)(C)NC[C@@H](O)CO[C@H](C)c2ccccc2C2CC3CC2C2C(C(=O)O)C32)cc1F;60.0
CHEMBL1783931;Rattus norvegicus;Cc1ccc(CC(C)(C)NC[C@@H](O)COc2cc(C3CC4CC3C3C(C(=O)O)C43)ccc2C#N)cc1F;10.0
CHEMBL1783893;Rattus norvegicus;CC(C)N1CCN(C(=O)c2ccc(CN3CCCCC3)nc2)CC1;51.0
CHEMBL1783889;Rattus norvegicus;CC(C)N1CCN(C(=O)c2ccc(CN3CCCCC3)cc2)CC1;52.0
CHEMBL1783876;Rattus norvegicus;C#CCNc1ccnc2sc3c(=O)n(-c4ccc(OC)cc4)cnc3c12;34.0
CHEMBL1783874;Rattus norvegicus;C#CCNc1ccnc2sc3c(=O)n(-c4ccc(Cl)cc4)cnc3c12;16.0
CHEMBL1783834;Rattus norvegicus;CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C;28.0
CHEMBL1783764;Rattus norvegicus;CC(C)(CC1Cc2ccccc2C1)NC[C@@H](O)COc1cc(C2CC3CC2C2C(C(=O)O)C32)ccc1C#N;10.0
CHEMBL1783758;Rattus norvegicus;CC(C)S(=O)(=O)c1ccn([C@@H](CC2CCCC2)C(=O)Nc2ccn(C)n2)c(=O)c1;8.0
CHEMBL1783734;Mus musculus;CS(=O)(=O)c1ccc([C@@H](C[C@H]2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl;65.0
CHEMBL1783710;Rattus norvegicus;CCCc1cnc(N)c(CNC(=S)Nc2ccc3[nH]c(=O)oc3c2)n1;8.0
CHEMBL1783708;Rattus norvegicus;CCCc1cnc(N)c(CNC(=S)Nc2ccc(NC(=O)OC(C)(C)C)cc2)n1;19.0
CHEMBL1783663;Rattus norvegicus;COCCNCc1ccc2cc3c(c(O)c2c1)C(=O)C1=C(O)[C@]2(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]2C[C@@H]1C3;2.8
CHEMBL1783662;Rattus norvegicus;CC(C)CNCc1ccc2cc3c(c(O)c2c1)C(=O)C1=C(O)[C@]2(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]2C[C@@H]1C3;1.9
CHEMBL1783104;Rattus norvegicus;O=C(O)/C=C/c1ccc(OC(=O)C2(NC(=O)c3ccc4c(C5CCCCC5)c5n(c4c3)CCCCNc3ccccc3-5)CCCC2)cc1;12.3
CHEMBL1783102;Rattus norvegicus;O=C(O)/C=C/c1ccc(OC(=O)C2(NC(=O)c3ccc4c(C5CCCCC5)c5n(c4c3)CC(=O)Nc3ccccc3-5)CCCC2)cc1;3.0
CHEMBL1783101;Rattus norvegicus;O=C1Cn2c(c(C3CCCCC3)c3ccc(C(=O)O)cc32)-c2ccccc2N1;17.6
CHEMBL1783100;Rattus norvegicus;O=C(O)/C=C/c1ccc(OC(=O)C2(NC(=O)c3ccc4c(C5CCCCC5)c5n(c4c3)CCOc3ccccc3-5)CCCC2)cc1;5.0
CHEMBL1783099;Rattus norvegicus;O=C(O)/C=C/c1ccc(OC(=O)C2(NC(=O)c3ccc4c(C5CCCCC5)c5n(c4c3)CCCc3ccccc3-5)CCCC2)cc1;8.0
CHEMBL1782572;Rattus norvegicus;CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cc(C(F)(F)F)cnn3)CC2)(C(C)C)C1;50.0
CHEMBL1782559;Rattus norvegicus;O=C([O-])C[C@H](O)C[C@H](O)CCn1c(-c2ccc(F)cc2)nc(C(=O)NCc2cccc(F)c2)c1C1CC1.[Na+];0.3
CHEMBL1782476;Rattus norvegicus;COc1c2c(c(O)c3cc(CN4CC(F)C4)ccc13)C(=O)C1=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3C[C@@H]1C2;17.7
CHEMBL1782473;Rattus norvegicus;COc1c2c(c(O)c3cc(CNCC(C)C)ccc13)C(=O)C1=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3C[C@@H]1C2;2.7
CHEMBL1782472;Rattus norvegicus;COc1c2c(c(O)c3cc(CNC4CC4)ccc13)C(=O)C1=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3C[C@@H]1C2;12.5
CHEMBL1782469;Rattus norvegicus;CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(c(F)c5ccc(CN6CC(F)C6)cc5c4O)C[C@H]3C[C@@H]12;16.7
CHEMBL1782468;Rattus norvegicus;CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(c(F)c5ccc(CNC(C)(C)C)cc5c4O)C[C@H]3C[C@@H]12;1.2
CHEMBL1782463;Rattus norvegicus;CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(cc5ccc(CN6CC(F)C6)cc5c4O)C[C@H]3C[C@@H]12;18.0
CHEMBL1782369;Rattus norvegicus;OC[C@H]1O[C@@H](n2cc(Cc3ccc(C4CC4)cc3)c3c(F)cccc32)[C@H](O)[C@@H](O)[C@@H]1O;78.0
CHEMBL1782308;Mus musculus;CCc1c(C)nc(-c2ccc(F)s2)nc1Nc1ccc(CC(=O)O)cc1F;73.0
CHEMBL1782306;Mus musculus;CCc1c(C)nc(-c2ccc(Cl)s2)nc1Nc1ccc(CC(=O)O)cc1;85.0
CHEMBL1780224;Rattus norvegicus;CCN(CC)c1ccc2nc3c4ccccc4/c(=N\c4ccncc4)cc-3oc2c1;30.0
CHEMBL1780061;Rattus norvegicus;CCCCCN1C(=O)C2(COc3cc4c(cc32)OCO4)c2ccccc21;13.0
CHEMBL1779984;Rattus norvegicus;CC[C@@H]1C[C@@H](C(=O)NCc2cccc(C)n2)CN(Cc2nc(-c3ccccc3)oc2C)C1;7.0
CHEMBL1779840;Rattus norvegicus;O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)Nc1c(Cl)c(Cl)cc2ccc(O)cc12;3.0
CHEMBL1779710;Rattus norvegicus;CC(C)(C)OC[C@@H]1C(=O)NCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F;74.8
CHEMBL1779592;Rattus norvegicus;NCc1ccccc1-c1ccc(C(=O)N2N=C(c3cccnc3)CC2c2c(O)cccc2F)s1;85.0
CHEMBL1779419;Rattus norvegicus;CNCc1ccc(OC)c([C@@]2(N3CCC[C@H]3c3ncco3)C(=O)N(S(=O)(=O)c3ccc(OC)cc3)c3ccc(Cl)cc32)c1;68.0
CHEMBL1779369;Mus musculus;O=C1NCC2(CCCNC2)c2[nH]c(-c3ccnc(-c4ccc5c(c4)OCO5)n3)cc21;48.0
CHEMBL1779294;Rattus norvegicus;O=C(c1ccc(-c2ccc3c(c2)CNC3)s1)N1N=C(c2cccnc2)CC1c1ccccc1O;14.0
CHEMBL1779289;Rattus norvegicus;NCc1ccccc1-c1ccc(C(=O)N2N=C(c3cccnc3)CC2c2ccccc2O)s1;76.0
CHEMBL1779283;Rattus norvegicus;O=C(c1ccc(-c2cccc3c2CCNC3)s1)N1N=C(c2cccnc2)CC1c1c(O)cccc1F;89.0
CHEMBL1779109;Rattus norvegicus;C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)C)n3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)P(C)(=O)O;0.4
CHEMBL1778961;Rattus norvegicus;COc1cc(-c2nc3ccc(-c4cccc(CN(C)C)c4)cc3c(=O)n2CC(=O)NC(C)C)ccc1F;45.0
CHEMBL1778766;Rattus norvegicus;Cl.O=C(O)[C@@H]1C[C@H](Cc2cccc(F)c2)CN1;89.0
CHEMBL1778764;Rattus norvegicus;O=C(O)[C@@H]1C[C@H](Oc2cccc(Cl)c2)CN1;100.0
